1577,Fountaindale
1578,Four Corners
1579,Four Mile Creek
1580,Fowlers Gap
1581,Foxground
1582,Frazer Park
1583,Frazers Creek
1584,Frederickton
1585,Freeburn Island
1586,Freemans
1587,Freemans Reach
1588,Freemans Waterhole
1589,Freemantle
1590,French Park
1591,Frenchs Forest
1592,Frenchs Forest East
1593,Freshwater
1594,Frog Rock
1595,Frogmore
1596,Frogs Hollow
1597,Frying Pan
1598,Fullerton
1599,Fullerton Cove
1600,Furracabad
1601,Gadara
1602,Gala Vale
1603,Galambine
1604,Galong
1605,Galore
1606,Galston
1607,Ganbenang
1608,Gangat
1609,Ganmain
1610,Garah
1611,Garden Suburb
1612,Garema
1613,Garland
1614,Garland Valley
1615,Garoo
1616,Garra
1617,Garthowen
1618,Gateshead
1619,Gearys Flat
1620,Geehi
1621,Gelston Park
1622,Gemalla
1623,Geneva
1624,Georges Creek
1625,Georges Hall
1626,Georges Plains
1627,Georgetown
1628,Georgica
1629,Gerogery
1630,Gerringong
1631,Gerroa
1632,Geurie
1633,Ghinni Ghi
1634,Ghinni Ghinni
1635,Ghoolendaadi
1636,Giants Creek
1637,Gibberagee
1638,Gibraltar Range
1639,Gidginbung
1640,Gidley
1641,Gilead
1642,Gilgai
1643,Gilgandra
1644,Gilgooma
1645,Gilgunnia
1646,Gillenbah
1647,Gilletts Ridge
1648,Gillieston Heights
1649,Gilmandyke
1650,Gilmore
1651,Gin Gin
1652,Gineroi
1653,Ginghi
1654,Gingkin
1655,Girards Hill
1656,Girilambone
1657,Giro
1658,Girral
1659,Girralong
1660,Girraween
1661,Girvan
1662,Gladesville
1663,Gladstone
1664,Glanmire
1665,Glebe
1666,Gledswood Hills
1667,Glen Alice
1668,Glen Allen
1669,Glen Alpine
1670,Glen Davis
1671,Glen Elgin
1672,Glen Fergus
1673,Glen Innes
1674,Glen Martin
1675,Glen Nevis
1676,Glen Oak
1677,Glen Ward
1678,Glen William
1679,Glenbawn
1680,Glenbrook
1681,Glencoe
1682,Glendale
1683,Glendenning
1684,Glendon
1685,Glendon Brook
1686,Glenelg
1687,Glenellen
1688,Glenfield
1689,Glenfield Park
1690,Glengarrie
1691,Glenhaven
1692,Gleniffer
1693,Glenmore
1694,Glenmore Park
1695,Glennies Creek
1696,Glenning Valley
1697,Glenorie
1698,Glenquarie
1699,Glenquarry
1700,Glenreagh
1701,Glenridding
1702,Glenrock
1703,Glenroy
1704,Glenthorne
1705,Glenugie
1706,Glenwood
1707,Glenworth Valley
1708,Glossodia
1709,Gloucester
1710,Gloucester Tops
1711,Goat Island
1712,Gobarralong
1713,Gobbagombalin
1714,Gocup
1715,Godfreys Creek
1716,Gogeldrie
1717,Gol Gol
1718,Gollan
1719,Golspie
1720,Gongolgon
1721,Gonn
1722,Goobarragandra
1723,Good Forest
1724,Good Hope
1725,Goodmans Ford
1726,Goodnight
1727,Goodooga
1728,Goodwood Island
1729,Googong
1730,Goolgowi
1731,Goolhi
1732,Goolma
1733,Goolmangar
1734,Gooloogong
1735,Goombargana
1736,Goonellabah
1737,Goonengerry
1738,Goonoo Forest
1739,Goonoo Goonoo
1740,Goonumbla
1741,Goorangoola
1742,Goorianawa
1743,Gordon
1744,Gorge Creek
1745,Gormans Hill
1746,Gorokan
1747,Gosford
1748,Gosforth
1749,Gostwyck
1750,Goulburn
1751,Goulburn Dc
1752,Goulburn North
1753,Gouldsville
1754,Gowan
1755,Gowang
1756,Gowrie
1757,Grabben Gullen
1758,Gradys Creek
1759,Grafton
1760,Gragin
1761,Grahamstown
1762,Graman
1763,Grants Beach
1764,Granville
1765,Grasmere
1766,Grassy Head
1767,Grattai
1768,Gravesend
1769,Grawin Opal Fields
1770,Grays Point
1771,Great Mackerel Beach
1772,Great Marlow
1773,Green Cape
1774,Green Creek
1775,Green Forest
1776,Green Gully
1777,Green Hills
1778,Green Pigeon
1779,Green Point
1780,Green Valley
1781,Greenacre
1782,Greendale
1783,Greenethorpe
1784,Greenfield Park
1785,Greengrove
1786,Greenhill
1787,Greenhills Beach
1788,Greenlands
1789,Greenleigh
1790,Greenridge
1791,Greenwell Point
1792,Greenwich
1793,Greenwich Park
1794,Greg Greg
1795,Gregadoo
1796,Gregory Hills
1797,Greigs Flat
1798,Grenfell
1799,Gresford
1800,Greta
1801,Greta Main
1802,Grevillia
1803,Greystanes
1804,Griffith
1805,Griffith Dc
1806,Griffith East
1807,Grogan
1808,Grong Grong
1809,Grose Vale
1810,Grose Wold
1811,Grosses Plain
1812,Growee
1813,Guerilla Bay
1814,Guildford
1815,Guildford West
1816,Gulargambone
1817,Gulf Creek
1818,Gulgong
1819,Gulmarrad
1820,Gum Flat
1821,Gum Scrub
1822,Gumbalie
1823,Gumble
1824,Gumly Gumly
1825,Gumma
1826,Gunbar
1827,Gundagai
1828,Gundamulda
1829,Gundaroo
1830,Gundary
1831,Gunderbooka
1832,Gunderman
1833,Gundy
1834,Gungal
1835,Gungalman
1836,Gunnedah
1837,Gunning
1838,Gunning Gap
1839,Gunningbland
1840,Gunningrah
1841,Guntawang
1842,Gurley
1843,Gurnang
1844,Gurranang
1845,Gurrundah
1846,Guyong
1847,Guyra
1848,Gwabegar
1849,Gwandalan
1850,Gwynneville
1851,Gymea
1852,Gymea Bay
1853,Haberfield
1854,Hacks Ferry
1855,Halekulani
1856,Halfway Creek
1857,Hallidays Point
1858,Halloran
1859,Halls Creek
1860,Hallsville
1861,Halton
1862,Hambledon Hill
1863,Hamilton
1864,Hamilton Dc
1865,Hamilton East
1866,Hamilton North
1867,Hamilton South
1868,Hamilton Valley
1869,Hamlyn Terrace
1870,Hammondville
1871,Hampden Hall
1872,Hampton
1873,Hanging Rock
1874,Hanleys Creek
1875,Hannam Vale
1876,Hanwood
1877,Harden
1878,Hardys Bay
1879,Harefield
1880,Hargraves
1881,Harolds Cross
1882,Harparary
1883,Harpers Hill
1884,Harrington
1885,Harrington Park
1886,Harris Park
1887,Hartley
1888,Hartley Vale
1889,Hartwood
1890,Hartys Plains
1891,Harwood
1892,Hassall Grove
1893,Hassans Walls
1894,Hastings Point
1895,Hat Head
1896,Hatfield
1897,Havilah
1898,Hawkesbury Heights
1899,Hawks Nest
1900,Hay
1901,Hay South
1902,Hayes Gap
1903,Haymarket
1904,Haystack
1905,Hayters Hill
1906,Haywards Bay
1907,Hazelbrook
1908,Hazelgrove
1909,Heathcote
1910,Heatherbrae
1911,Hebden
1912,Hebersham
1913,Heckenberg
1914,Heddon Greta
1915,Heifer Station
1916,Helensburgh
1917,Henley
1918,Henty
1919,Hereford Hall
1920,Hermidale
1921,Hermitage Flat
1922,Hernani
1923,Herons Creek
1924,Hexham
1925,Hickeys Creek
1926,High Range
1927,Higher Macdonald
1928,Highfields
1929,Hill End
1930,Hill Top
1931,Hilldale
1932,Hillgrove
1933,Hillsborough
1934,Hillsdale
1935,Hillston
1936,Hillville
1937,Hillvue
1938,Hinchinbrook
1939,Hinton
1940,Hmas Albatross
1941,Hmas Creswell
1942,Hmas Platypus
1943,Hmas Rushcutters
1944,Hmas Waterhen
1945,Hmas Watson
1946,Hobartville
1947,Hobbys Yards
1948,Hogarth Range
1949,Holbrook
1950,Holgate
1951,Hollisdale
1952,Hollydeen
1953,Holmesville
1954,Holroyd
1955,Holsworthy
1956,Holts Flat
1957,Home Rule
1958,Homebush
1959,Homebush South
1960,Homebush West
1961,Homeleigh
1962,Honeybugle
1963,Hopefield
1964,Hopkins Creek
1965,Horningsea Park
1966,Hornsby
1967,Hornsby Heights
1968,Horse Station Creek
1969,Horseshoe Bend
1970,Horseshoe Creek
1971,Horsfield Bay
1972,Horsley
1973,Horsley Park
1974,Hoskinstown
1975,Hovells Creek
1976,Howards Grass
1977,Howell
1978,Howes Valley
1979,Howick
1980,Howlong
1981,Hoxton Park
1982,Hume
1983,Humula
1984,Hungerford
1985,Hunters Hill
1986,Hunterview
1987,Huntingdon
1988,Huntingwood
1989,Huntley
1990,Huntleys Cove
1991,Huntleys Point
1992,Huonbrook
1993,Hurlstone Park
1994,Hurstville
1995,Hurstville Grove
1996,Hurstville Westfield
1997,Huskisson
1998,Hyams Beach
1999,Hyland Park
2000,Hyndmans Creek
2001,Ilarwill
2002,Ilford
2003,Illabo
2004,Illaroo
2005,Illawong
2006,Iluka
2007,Indi
2008,Ingebirah
2009,Ingleburn
2010,Ingleside
2011,Innes View
2012,Inverell
2013,Invergordon
2014,Invergowrie
2015,Iron Gates
2016,Iron Pot Creek
2017,Ironbark
2018,Ironmungy
2019,Irvington
2020,Irymple
2021,Isabella
2022,Islington
2023,Ivanhoe
2024,Jackadgery
2025,Jacks Creek
2026,Jacksons Flat
2027,Jacky Bulbin Flat
2028,Jagumba
2029,Jagungal Wilderness
2030,Jamberoo
2031,James Creek
2032,Jamisontown
2033,Jannali
2034,Jaspers Brush
2035,Jaunter
2036,Jeir
2037,Jellat Jellat
2038,Jemalong
2039,Jembaicumbene
2040,Jenolan
2041,Jeogla
2042,Jerangle
2043,Jeremadra
2044,Jeremy
2045,Jerilderie
2046,Jerrabattgulla
2047,Jerrabomberra
2048,Jerrara
2049,Jerrawa
2050,Jerrawangala
2051,Jerrong
2052,Jerrys Plains
2053,Jerseyville
2054,Jervis Bay
2055,Jesmond
2056,Jewells
2057,Jews Lagoon
2058,Jiggi
2059,Jilliby
2060,Jimenbuen
2061,Jincumbilly
2062,Jindabyne
2063,Jinden
2064,Jindera
2065,Jingellic
2066,Jingera
2067,Joadja
2068,Joes Box
2069,Johns River
2070,Jolly Nose
2071,Jones Bridge
2072,Jones Creek
2073,Jones Island
2074,Jordan Springs
2075,Judds Creek
2076,Jugiong
2077,Junction Hill
2078,Junee
2079,Junee Reefs
2080,Kahibah
2081,Kains Flat
2082,Kalang
2083,Kalaru
2084,Kalkite
2085,Kamarah
2086,Kameruka
2087,Kanahooka
2088,Kanangra
2089,Kandos
2090,Kangaloon
2091,Kangaroo Creek
2092,Kangaroo Point
2093,Kangaroo Valley
2094,Kangaroobie
2095,Kangiara
2096,Kangy Angy
2097,Kanimbla
2098,Kanoona
2099,Kanwal
2100,Kapooka
2101,Kaputar
2102,Karaak Flat
2103,Karabar
2104,Karangi
2105,Kareela
2106,Kariong
2107,Kars Springs
2108,Karuah
2109,Katoomba
2110,Katoomba Dc
2111,Kayuga
2112,Kearns
2113,Kearsley
2114,Keepit
2115,Keera
2116,Keerrong
2117,Keinbah
2118,Keiraville
2119,Keith Hall
2120,Kelgoola
2121,Kellys Plains
2122,Kellyville
2123,Kellyville Ridge
2124,Kelso
2125,Kelvin
2126,Kembla Grange
2127,Kembla Heights
2128,Kemps Creek
2129,Kempsey
2130,Kendall
2131,Kenebri
2132,Kennaicle Creek
2133,Kensington
2134,Kenthurst
2135,Kentlyn
2136,Kentucky
2137,Kentucky South
2138,Kerewong
2139,Keri Keri
2140,Kerrabee
2141,Kerrigundi
2142,Kerrs Creek
2143,Kew
2144,Keybarbin
2145,Khancoban
2146,Khatambuhl
2147,Kia Ora
2148,Kiacatoo
2149,Kiah
2150,Kiama
2151,Kiama Downs
2152,Kiama Heights
2153,Kianga
2154,Kiar
2155,Kickabil
2156,Kielvale
2157,Kikiamah
2158,Kikoira
2159,Kilaben Bay
2160,Kilgin
2161,Kilgra
2162,Killabakh
2163,Killara
2164,Killarney Heights
2165,Killarney Vale
2166,Killawarra
2167,Killcare
2168,Killcare Heights
2169,Killiekrankie
2170,Killimicat
2171,Killingworth
2172,Killongbutta
2173,Kimbriki
2174,Kinchela
2175,Kincumber
2176,Kincumber South
2177,Kindee
2178,Kindervale
2179,King Creek
2180,Kingfisher Shores
2181,Kinghorne
2182,Kings Forest
2183,Kings Hill
2184,Kings Langley
2185,Kings Park
2186,Kings Plains
2187,Kings Point
2188,Kingscliff
2189,Kingsdale
2190,Kingsdene
2191,Kingsford
2192,Kingsgate
2193,Kingsgrove
2194,Kingsgrove Dc
2195,Kingsland
2196,Kingstown
2197,Kingsvale
2198,Kingsway West
2199,Kingswood
2200,Kinvara
2201,Kioloa
2202,Kiora
2203,Kippara
2204,Kippaxs
2205,Kippenduff
2206,Kirkconnell
2207,Kirkham
2208,Kirrawee
2209,Kirrawee Dc
2210,Kirribilli
2211,Kitchener
2212,Kiwarrak
2213,Klori
2214,Knights Hill
2215,Knockrow
2216,Knorrit Flat
2217,Knorrit Forest
2218,Kogarah
2219,Kogarah Bay
2220,Kooba
2221,Kookabookra
2222,Koolewong
2223,Koolkhan
2224,Koonawarra
2225,Koonorigan
2226,Koonyum Range
2227,Kooragang
2228,Koorainghat
2229,Koorawatha
2230,Kooringal
2231,Kootingal
2232,Koraleigh
2233,Koreelah
2234,Korora
2235,Kosciuszko
2236,Kosciuszko National Park
2237,Kotara
2238,Kotara East
2239,Kotara Fair
2240,Kotara South
2241,Kowen
2242,Krambach
2243,Krawarree
2244,Kremnos
2245,Kulnura
2246,Kulwin
2247,Kunama
2248,Kundabung
2249,Kundibakh
2250,Kundle Kundle
2251,Kungala
2252,Kunghur
2253,Kunghur Creek
2254,Kurmond
2255,Kurnell
2256,Kurraba Point
2257,Kurrajong
2258,Kurrajong Heights
2259,Kurrajong Hills
2260,Kurri Kurri
2261,Kyalite
2262,Kyarran
2263,Kybeyan
2264,Kyeamba
2265,Kyeemagh
2266,Kyle Bay
2267,Kynnumboon
2268,Kyogle
2269,La Perouse
2270,Lacmalac
2271,Lade Vale
2272,Ladysmith
2273,Laffing Waters
2274,Laggan
2275,Lagoon Grass
2276,Laguna
2277,Lake Albert
2278,Lake Bathurst
2279,Lake Brewster
2280,Lake Burrendong
2281,Lake Cargelligo
2282,Lake Cathie
2283,Lake Conjola
2284,Lake Cowal
2285,Lake George
2286,Lake Haven
2287,Lake Heights
2288,Lake Hiawatha
2289,Lake Illawarra
2290,Lake Innes
2291,Lake Munmorah
2292,Lake Tabourie
2293,Lake Wyangan
2294,Lakelands
2295,Lakemba
2296,Lakemba Dc
2297,Lakesland
2298,Lakewood
2299,Lalor Park
2300,Lambs Valley
2301,Lambton
2302,Landervale
2303,Lane Cove
2304,Lane Cove Dc
2305,Lane Cove North
2306,Lane Cove West
2307,Langley Vale
2308,Lanitza
2309,Lankeys Creek
2310,Lansdowne
2311,Lansdowne Forest
2312,Lansvale
2313,Lapstone
2314,Larbert
2315,Largs
2316,Larnook
2317,Larras Lee
2318,Laughtondale
2319,Laurel Hill
2320,Laurieton
2321,Lavadia
2322,Lavender Bay
2323,Laverstock
2324,Lavington
2325,Lavington Dc
2326,Lawrence
2327,Lawson
2328,Leadville
2329,Leconfield
2330,Lee Creek
2331,Leeton
2332,Leets Vale
2333,Leeville
2334,Legume
2335,Leichhardt
2336,Lemington
2337,Lemon Tree
2338,Lemon Tree Passage
2339,Len Waters Estate
2340,Lenaghan
2341,Lennox Head
2342,Leonay
2343,Leppington
2344,Lerida
2345,Lethbridge Park
2346,Leumeah
2347,Leura
2348,Levenstrath
2349,Lewinsbrook
2350,Lewis Ponds
2351,Lewisham
2352,Leycester
2353,Liberty Grove
2354,Lidcombe
2355,Lidcombe North
2356,Liddell
2357,Lidsdale
2358,Lidster
2359,Lighthouse Beach
2360,Lightning Ridge
2361,Lilli Pilli
2362,Lillian Rock
2363,Lilydale
2364,Lilyfield
2365,Lilyvale
2366,Limbri
2367,Limeburners Creek
2368,Limekilns
2369,Limerick
2370,Limestone
2371,Limpinwood
2372,Linburn
2373,Linden
2374,Lindendale
2375,Lindesay
2376,Lindesay Creek
2377,Lindfield
2378,Lindfield West
2379,Lindifferon
2380,Linley Point
2381,Lionsville
2382,Lisarow
2383,Lismore
2384,Lismore Dc
2385,Lismore Heights
2386,Liston
2387,Lithgow
2388,Little Back Creek
2389,Little Bay
2390,Little Billabong
2391,Little Forest
2392,Little Hartley
2393,Little Jacks Creek
2394,Little Jilliby
2395,Little Pelican
2396,Little Plain
2397,Little River
2398,Little Topar
2399,Little Wobby
2400,Littleton
2401,Liverpool
2402,Liverpool South
2403,Liverpool Westfield
2404,Llanarth
2405,Llandilo
2406,Llangothlin
2407,Lloyd
2408,Loadstone
2409,Lochiel
2410,Lochinvar
2411,Lockhart
2412,Locksley
2413,Loftus
2414,Loftville
2415,Logans Crossing
2416,Logie Brae
2417,Londonderry
2418,Long Beach
2419,Long Flat
2420,Long Jetty
2421,Long Plain
2422,Long Point
2423,Longarm
2424,Longreach
2425,Longueville
2426,Loombah
2427,Loomberah
2428,Lord Howe Island
2429,Lords Hill
2430,Lorn
2431,Lorne
2432,Lost River
2433,Lostock
2434,Louisa Creek
2435,Louth
2436,Louth Park
2437,Lovedale
2438,Lovett Bay
2439,Lowanna
2440,Lower Acacia Creek
2441,Lower Bago
2442,Lower Belford
2443,Lower Boro
2444,Lower Bottle Creek
2445,Lower Creek
2446,Lower Duck Creek
2447,Lower Dyraaba
2448,Lower Lewis Ponds
2449,Lower Macdonald
2450,Lower Mangrove
2451,Lower Pappinbarra
2452,Lower Peacock
2453,Lower Portland
2454,Lower Southgate
2455,Lowesdale
2456,Lowther
2457,Loxford
2458,Lucas Heights
2459,Lucknow
2460,Luddenham
2461,Lue
2462,Lugarno
2463,Lurnea
2464,Luskintyre
2465,Lynchs Creek
2466,Lyndhurst
2467,Lynwood
2468,Mabins Well
2469,Macarthur Square
2470,Macdonalds Creek
2471,Macksville
2472,Maclean
2473,Macmasters Beach
2474,Macquarie Centre
2475,Macquarie Fields
2476,Macquarie Hills
2477,Macquarie Links
2478,Macquarie Marshes
2479,Macquarie Park
2480,Macquarie Pass
2481,Maddens Plains
2482,Maffra
2483,Magenta
2484,Magometon
2485,Maianbar
2486,Maimuru
2487,Main Arm
2488,Main Creek
2489,Mairjimmy
2490,Maison Dieu
2491,Maitland
2492,Maitland Bar
2493,Maitland North
2494,Maitland Vale
2495,Majors Creek
2496,Malabar
2497,Malabugilmah
2498,Maldon
2499,Mallabula
2500,Mallan
2501,Mallanganee
2502,Mallee
2503,Mallowa
2504,Maloneys Beach
2505,Malua Bay
2506,Manahan
2507,Manar
2508,Manchester Square
2509,Mandagery
2510,Mandalong
2511,Mandemar
2512,Mandurama
2513,Mangerton
2514,Mangoola
2515,Mangoplah
2516,Mangrove Creek
2517,Mangrove Mountain
2518,Manildra
2519,Manilla
2520,Manly
2521,Manly East
2522,Manly Vale
2523,Mannering Park
2524,Manning Point
2525,Mannus
2526,Manobalai
2527,Manton
2528,Manyana
2529,Maragle
2530,Maraylya
2531,Marayong
2532,March
2533,Marchmont
2534,Mardi
2535,Marengo
2536,Mares Run
2537,Marinna
2538,Marks Point
2539,Markwell
2540,Marlee
2541,Marlo Merrican
2542,Marlow
2543,Marlowe
2544,Marmong Point
2545,Marom Creek
2546,Maroota
2547,Maroubra
2548,Maroubra South
2549,Marrangaroo
2550,Marrar
2551,Marrickville
2552,Marrickville Metro
2553,Marrickville South
2554,Marsden Park
2555,Marsfield
2556,Marshall Mount
2557,Marshdale
2558,Marthaguy
2559,Martindale
2560,Martins Creek
2561,Martinsville
2562,Marulan
2563,Maryland
2564,Marys Mount
2565,Maryvale
2566,Maryville
2567,Mascot
2568,Matcham
2569,Matheson
2570,Mathoura
2571,Matong
2572,Matraville
2573,Maude
2574,Maules Creek
2575,Maxwell
2576,Maybole
2577,Mayers Flat
2578,Mayfield
2579,Mayfield East
2580,Mayfield North
2581,Mayfield West
2582,Mayrung
2583,Mays Hill
2584,Mayvale
2585,Mccarrs Creek
2586,Mccullys Gap
2587,Mcdougalls Hill
2588,Mcgraths Hill
2589,Mckees Hill
2590,Mckellars Park
2591,Mcleans Ridges
2592,Mcleods Shoot
2593,Mcmahons Point
2594,Mcmahons Reef
2595,Meadow Flat
2596,Meadowbank
2597,Mebbin
2598,Mebul
2599,Medlow Bath
2600,Medowie
2601,Medway
2602,Meerschaum Vale
2603,Megalong Valley
2604,Megan
2605,Melbergen
2606,Melinga
2607,Mellong
2608,Mellool
2609,Melrose Park
2610,Melville
2611,Memagong
2612,Menah
2613,Menai
2614,Menai Central
2615,Menangle
2616,Menangle Park
2617,Mendooran
2618,Menindee
2619,Merah North
2620,Merewether
2621,Merewether Heights
2622,Merimbula
2623,Meringo
2624,Mernot
2625,Meroo
2626,Meroo Meadow
2627,Merotherie
2628,Merriangaah
2629,Merricumbene
2630,Merrigal
2631,Merrill
2632,Merriwa
2633,Merriwagga
2634,Merrygoen
2635,Merrylands
2636,Merrylands West
2637,Merungle Hill
2638,Meryla
2639,Metford
2640,Metford Dc
2641,Methul
2642,Metz
2643,Miamley
2644,Miandetta
2645,Micalo Island
2646,Michelago
2647,Middle Arm
2648,Middle Brook
2649,Middle Brother
2650,Middle Cove
2651,Middle Dural
2652,Middle Falbrook
2653,Middle Flat
2654,Middle Pocket
2655,Middleton Grange
2656,Middlingbank
2657,Midginbil
2658,Mihi
2659,Mila
2660,Milbrodale
2661,Milbrulong
2662,Milkers Flat
2663,Millah Murrah
2664,Millbank
2665,Miller
2666,Millers Forest
2667,Millers Point
2668,Millfield
2669,Millie
2670,Millingandi
2671,Millthorpe
2672,Milparinka
2673,Milperra
2674,Milroy
2675,Milsons Arm
2676,Milsons Passage
2677,Milsons Point
2678,Milton
2679,Milvale
2680,Mimosa
2681,Minchinbury
2682,Mindaribba
2683,Minimbah
2684,Minjary
2685,Minmi
2686,Minnamurra
2687,Minnie Water
2688,Minore
2689,Minto
2690,Minto Dc
2691,Minto Heights
2692,Mirador
2693,Miranda
2694,Mirannie
2695,Mirrabooka
2696,Mirrool
2697,Missabotti
2698,Missenden Road
2699,Mitchell
2700,Mitchells Flat
2701,Mitchells Island
2702,Mittagong
2703,Moama
2704,Modanville
2705,Mogareeka
2706,Mogendoura
2707,Moggs Swamp
2708,Mogilla
2709,Mogo
2710,Mogo Creek
2711,Mogood
2712,Mograni
2713,Mogriguy
2714,Mole River
2715,Moleville Creek
2716,Mollyan
2717,Mollymook
2718,Mollymook Beach
2719,Molong
2720,Mona Vale
2721,Monak
2722,Monaltrie
2723,Monash Park
2724,Mondayong
2725,Mondrook
2726,Monga
2727,Mongarlowe
2728,Mongogarie
2729,Monia Gap
2730,Monivae
2731,Monkerai
2732,Monteagle
2733,Montecollum
2734,Montefiores
2735,Monterey
2736,Mooball
2737,Moobi
2738,Moogem
2739,Mookerawa
2740,Mookima Wybra
2741,Moolarben
2742,Moollattoo
2743,Moolpa
2744,Moombooldool
2745,Moonan Brook
2746,Moonan Flat
2747,Moonbah
2748,Moonbi
2749,Moonbria
2750,Mooneba
2751,Moonee
2752,Moonee Beach
2753,Moonem
2754,Mooney Mooney
2755,Mooney Mooney Creek
2756,Moonpar
2757,Mooral Creek
2758,Moorara
2759,Moorbel
2760,Moore Creek
2761,Moore Park
2762,Moorebank
2763,Moorilda
2764,Moorland
2765,Moorong
2766,Moorwatha
2767,Moparrabah
2768,Moppy
2769,Morago
2770,Morangarell
2771,Morans Crossing
2772,Moree
2773,Moree East
2774,Morisset
2775,Morisset Park
2776,Morning Bay
2777,Mororo
2778,Morpeth
2779,Mortdale
2780,Mortlake
2781,Morton
2782,Mortons Creek
2783,Morts Estate
2784,Moruben
2785,Morundah
2786,Moruya
2787,Moruya Heads
2788,Morven
2789,Mosman
2790,Moss Vale
2791,Mossgiel
2792,Mossy Point
2793,Moto
2794,Moulamein
2795,Mount Adrah
2796,Mount Annan
2797,Mount Aquila
2798,Mount Arthur
2799,Mount Austin
2800,Mount Burrell
2801,Mount Colah
2802,Mount Collins
2803,Mount Cooper
2804,Mount Darragh
2805,Mount David
2806,Mount Dee
2807,Mount Druitt
2808,Mount Druitt Village
2809,Mount Elliot
2810,Mount Fairy
2811,Mount Foster
2812,Mount Frome
2813,Mount George
2814,Mount Harris
2815,Mount Hope
2816,Mount Horeb
2817,Mount Hunter
2818,Mount Hutton
2819,Mount Irvine
2820,Mount Keira
2821,Mount Kembla
2822,Mount Kingiman
2823,Mount Knowles
2824,Mount Kuring Gai
2825,Mount Lambie
2826,Mount Lewis
2827,Mount Lindsey
2828,Mount Marsden
2829,Mount Marsh
2830,Mount Mitchell
2831,Mount Murray
2832,Mount Olive
2833,Mount Ousley
2834,Mount Panorama
2835,Mount Pleasant
2836,Mount Pritchard
2837,Mount Rankin
2838,Mount Rivers
2839,Mount Riverview
2840,Mount Royal
2841,Mount Russell
2842,Mount Saint Thomas
2843,Mount Seaview
2844,Mount Tenandra
2845,Mount Thorley
2846,Mount Tomah
2847,Mount Vernon
2848,Mount Victoria
2849,Mount View
2850,Mount Vincent
2851,Mount Warning
2852,Mount Warrigal
2853,Mount Werong
2854,Mount White
2855,Mount Wilson
2856,Mountain Creek
2857,Mountain Lagoon
2858,Mountain Top
2859,Mountain View
2860,Mourquong
2861,Mowbray Park
2862,Mozart
2863,Mudgee
2864,Mulbring
2865,Mulgoa
2866,Mulgrave
2867,Mulguthrie
2868,Muli Muli
2869,Mulla
2870,Mulla Creek
2871,Mullaley
2872,Mullamuddy
2873,Mullaway
2874,Mullengandra
2875,Mullengudgery
2876,Mullion
2877,Mullion Creek
2878,Mulloon
2879,Mullumbimby
2880,Mullumbimby Creek
2881,Mulwala
2882,Mulyandry
2883,Mumbil
2884,Mumblebone Plain
2885,Mumbulla Mountain
2886,Mummel
2887,Mummulgum
2888,Mundamia
2889,Mundarlo
2890,Munderoo
2891,Mundongo
2892,Mungay Creek
2893,Munghorn
2894,Mungindi
2895,Mungo
2896,Mungo Brush
2897,Munni
2898,Munyabla
2899,Murga
2900,Murrah
2901,Murrami
2902,Murrawombie
2903,Murray Downs
2904,Murray Gorge
2905,Murrays Beach
2906,Murrays Run
2907,Murrengenburg
2908,Murrin Bridge
2909,Murringo
2910,Murrulebale
2911,Murrumbateman
2912,Murrumbo
2913,Murrumbucca
2914,Murrumburrah
2915,Murrurundi
2916,Murulla
2917,Murwillumbah
2918,Murwillumbah Dc
2919,Murwillumbah South
2920,Muscle Creek
2921,Muswellbrook
2922,Mutawintji
2923,Muttama
2924,Myall Creek
2925,Myall Lake
2926,Myall Park
2927,Myalla
2928,Mylestom
2929,Mylneford
2930,Myocum
2931,Myola
2932,Myrtle Creek
2933,Myrtle Mountain
2934,Myrtle Park
2935,Myrtleville
2936,Mystery Bay
2937,Myuna Bay
2938,Nabiac
2939,Nadgee
2940,Nambucca Heads
2941,Namoi River
2942,Nana Glen
2943,Nangus
2944,Napier Lane
2945,Napoleon Reef
2946,Naradhan
2947,Narara
2948,Narellan
2949,Narellan Dc
2950,Narellan Vale
2951,Naremburn
2952,Narone Creek
2953,Narooma
2954,Narrabarba
2955,Narrabeen
2956,Narrabri
2957,Narrabri West
2958,Narraburra
2959,Narran Lake
2960,Narrandera
2961,Narrangullen
2962,Narrawa
2963,Narrawallee
2964,Narraweena
2965,Narromine
2966,Narwee
2967,Nashdale
2968,Nashua
2969,Nattai
2970,Naughtons Gap
2971,Neath
2972,Nebea
2973,Neilrex
2974,Nelligen
2975,Nelson
2976,Nelson Bay
2977,Nelsons Plains
2978,Nelungaloo
2979,Nemingha
2980,Nericon
2981,Neringla
2982,Nerong
2983,Nerriga
2984,Nerrigundah
2985,Nethercote
2986,Neurea
2987,Neutral Bay
2988,Neutral Bay Junction
2989,Never Never
2990,Nevertire
2991,Neville
2992,New Berrima
2993,New Brighton
2994,New Buildings
2995,New Italy
2996,New Lambton
2997,New Lambton Heights
2998,New Mexico
2999,New Park
3000,New Valley
3001,Newbold
3002,Newbridge
3003,Newcastle
3004,Newcastle East
3005,Newcastle University
3006,Newcastle West
3007,Newee Creek
3008,Newington
3009,Newnes
3010,Newnes Plateau
3011,Newport
3012,Newport Beach
3013,Newrybar
3014,Newstead
3015,Newton Boyd
3016,Newtown
3017,Niagara Park
3018,Niangala
3019,Niemur
3020,Nightcap
3021,Nimbin
3022,Nimmitabel
3023,Nimmo
3024,Nobbys Creek
