suburb,id,lng,lat
Dural,651,151.020727,-33.693193
Duranbah,652,153.5222901,-28.2835275
Duri,653,150.818893,-31.219082
Durras North,654,150.3024805,-35.6361015
Durren Durren,655,151.382233,-33.18058
Dyers Crossing,656,152.30029299999995,-32.093136
Eagle Vale,657,150.821055,-34.033247
Earlwood,658,151.128552,-33.9272394
East Albury,659,146.94807849999995,-36.0749138
East Ballina,660,153.5829617,-28.850037300000004
East Branxton,661,151.35990900000004,-32.656338
East Corrimal,662,150.9131273,-34.3769631
East Gosford,663,151.3573997,-33.4340456
East Gresford,664,151.550548,-32.428074
East Hills,665,150.988046,-33.95946
East Jindabyne,666,148.64905,-36.3959722
East Kangaloon,667,150.57879599999995,-34.558182
East Kempsey,668,152.846271,-31.0816188
East Killara,669,151.1759609,-33.7535071
East Kurrajong,670,150.76355,-33.514309000000004
East Lindfield,671,151.187732,-33.76741
East Lismore,672,153.284279,-28.817945
East Lynne,673,150.258652,-35.575676
East Maitland,674,151.5861706,-32.744091600000004
East Ryde,675,151.1318709,-33.810030299999994
East Tamworth,676,150.9425478,-31.08083379999999
East Wagga Wagga,677,147.392589,-35.123769
Eastern Creek,678,150.8769803,-33.802639500000005
Eastgardens,679,151.22333989999996,-33.9442437
Eastlakes,680,151.2058274,-33.930914200000004
Eastwood,681,151.08947759999995,-33.7917686
Eatonsville,682,152.83111599999995,-29.641365000000004
Ebenezer,683,150.8765169,-33.5083614
Ebor,684,152.349875,-30.4019456
Eden,685,149.8983275,-37.0404693
Edensor Park,686,150.88290519999995,-33.8834853
Edgecliff,687,151.2379363,-33.8788698
Edgeroi,688,149.8633386,-30.0599723
Edgeworth,689,151.6248439,-32.9248958
Edith,690,149.9303884,-33.7630196
Edmondson Park,691,150.8587434,-33.9725479
Eglinton,692,149.5398271,-33.3782048
Elands,693,152.29095700000005,-31.61162139999999
Elanora Heights,694,151.2796377,-33.695668299999994
Elderslie,695,150.708213,-34.055934
Eleebana,696,151.6492303,-32.9867039
Elermore Vale,697,151.658068,-32.917919
Elizabeth Bay,698,151.22867069999995,-33.871019
Elizabeth Beach,699,152.53509499999996,-32.33115
Elizabeth Hills,700,150.845718,-33.896866
Ellalong,701,151.31066090000004,-32.9143353
Ellis Lane,702,150.671066,-34.044743
Elong Elong,703,149.03884,-32.1096199
Elrington,704,151.41726699999995,-32.87088
Elsmore,705,151.274643,-29.778784
Emerald Beach,706,153.18726619999995,-30.169948
Emerald Hill,707,150.1062,-30.88480989999999
Emerton,708,150.810201,-33.743177
Emmaville,709,151.598846,-29.444403
Empire Bay,710,151.36349909999996,-33.4937848
Emu Heights,711,150.650904,-33.7441
Emu Plains,712,150.6547698,-33.7433919
Enfield,713,151.09779440000003,-33.887271000000005
Engadine,714,151.0279302,-34.0590611
Englorie Park,715,150.794174,-34.080875
Enmore,716,151.17416269999995,-33.9077718
Epping,717,151.079736,-33.774806
Eraring,718,151.52166699999995,-33.072014
Erigolia,719,146.35689,-33.8571599
Erina,720,151.38791899999995,-33.434013
Erina Heights,721,151.4126921,-33.4268817
Ermington,722,151.0598801,-33.813977200000004
Erowal Bay,723,150.669876,-35.092995
Erskine Park,724,150.7939161,-33.814104
Erskineville,725,151.18199330000004,-33.8988458
Eschol Park,726,150.810303,-34.032188
Estella,727,147.3591,-35.069344
Ettalong Beach,728,151.3419369,-33.515838
Euabalong,729,146.473175,-33.10907
Euabalong West,730,146.394196,-33.05571
Euchareena,731,149.0965755,-32.9420735
Eugowra,732,148.3713783,-33.4277353
Eumungerie,733,148.61982700000004,-31.94927
Eunanoreenya,734,147.48549939999995,-35.0497539
Eungai Creek,735,152.880088,-30.832158000000003
Eungai Rail,736,152.90014509999997,-30.8495897
Eungella,737,153.3039857,-28.3556571
Eureka,738,153.438553,-28.682323
Eurunderee,739,149.5838165,-32.5359611
Evans Head,740,153.4234172,-29.1048891
Eveleigh,741,151.19625630000004,-33.896203
Ewingsdale,742,153.55381,-28.6359782
Exeter,743,150.31689450000005,-34.6129608
Fairfield,744,150.9591588,-33.8679575
Fairfield East,745,150.971574,-33.872996
Fairfield Heights,746,150.9376906,-33.86646959999999
Fairfield West,747,150.9241931,-33.873669
Fairlight,748,151.277687,-33.795784999999995
Fairy Hill,749,153.00903,-28.7702299
Fairy Meadow,750,150.8984882,-34.3873744
Falls Creek,751,150.586724,-34.995502
Farley,752,151.5175842,-32.7288534
Farmborough Heights,753,150.8298818,-34.462945899999994
Fassifern,754,151.581183,-32.985397
Faulconbridge,755,150.5480222,-33.694413899999994
Federal,756,153.4558024,-28.65220080000001
Fennell Bay,757,151.600616,-32.992241
Fern Bay,758,151.7933919,-32.8620485
Fernbank Creek,759,152.866333,-31.4189377
Fernhill,760,150.8905026,-34.386829299999995
Ferodale,761,151.835419,-32.750088
Figtree,762,150.85715180000003,-34.4390786
Fingal Bay,763,152.16938380000005,-32.7490255
Fingal Head,764,153.5645141,-28.201831800000004
Finley,765,145.57840969999995,-35.64214970000001
Fishermans Paradise,766,150.44833400000005,-35.22758900000001
Fishing Point,767,151.598343,-33.056694
Fitzroy Falls,768,150.4858563,-34.6482251
Five Dock,769,151.1161966,-33.8693963
Fletcher,770,151.6465941,-32.8769108
Flinders,771,150.841797,-34.575996
Floraville,772,151.66938159999995,-33.0094029
Forbes,773,148.01066200000002,-33.38726
Forbesdale,774,151.95248999999995,-32.061589899999994
Forest Glen,775,151.00640980000003,-33.5532325
Forest Lodge,776,151.1826607,-33.8825678
Forestville,777,151.2190997,-33.760025299999995
Forresters Beach,778,151.4665532,-33.4059059
Forster,779,152.5117394,-32.1805656
Fountaindale,780,151.403151,-33.332951
Foxground,781,150.77213989999996,-34.6958699
Frederickton,782,152.879227,-31.034679
Freemans Reach,783,150.796367,-33.557525
Freemans Waterhole,784,151.486754,-32.985306
French Park,785,146.92469,-35.2662299
Frenchs Forest,786,151.23611609999998,-33.754579
Freshwater,787,151.2869189,-33.7773132
Frogs Hollow,788,149.81419730000005,-36.7638278
Fullerton Cove,789,151.826965,-32.84753
Galong,790,148.557678,-34.6012
Galston,791,151.0465944,-33.6527302
Ganmain,792,147.03876100000005,-34.792418700000006
Garden Suburb,793,151.68336499999995,-32.94706
Gateshead,794,151.6956932,-32.9873599
Geehi,795,148.37288610000004,-36.3822194
Gemalla,796,149.836,-33.5254799
Georges Hall,797,150.9822016,-33.912789399999994
Georges Plains,798,149.523636,-33.51483899999999
Georgetown,799,151.7324935,-32.9116398
Gerogery,800,146.9953334,-35.836648
Gerringong,801,150.819513,-34.743866
Gerroa,802,150.811727,-34.769918
Geurie,803,148.8304701,-32.3978842
Gibraltar Range,804,152.31263700000005,-29.513935
Gidginbung,805,147.47259,-34.3251499
Gilead,806,150.790817,-34.138626
Gilgai,807,151.117401,-29.853779
Gilgandra,808,148.657622,-31.718267
Gillieston Heights,809,151.5346572,-32.7637099
Girards Hill,810,153.283222,-28.8173038
Girilambone,811,146.904572,-31.250166
Girral,812,147.07151000000005,-33.7061899
Girraween,813,150.9387377,-33.7971706
Gladesville,814,151.124322,-33.819073
Gladstone,815,152.94625449999995,-31.0259341
Glebe,816,151.1876435,-33.87693220000001
Gledswood Hills,817,150.7651981,-34.0213546
Glen Alpine,818,150.7874306,-34.086209499999995
Glen Innes,819,151.730661,-29.7464554
Glen Oak,820,151.6948989,-32.6230945
Glenbrook,821,150.621542,-33.7674064
Glencoe,822,151.72358,-29.926286
Glendale,823,151.6410675,-32.9319916
Glendenning,824,150.8520025,-33.7524534
Glenfield,825,150.893723,-33.972341
Glenfield Park,826,147.3319122,-35.1377039
Glenhaven,827,151.00139309999997,-33.6980092
Glenmore Park,828,150.6861625,-33.7939735
Glennies Creek,829,151.12688,-32.4705199
Glenning Valley,830,151.428452,-33.333118
Glenorie,831,151.0075554,-33.5915644
Glenquarry,832,150.4749407,-34.56285379999999
Glenreagh,833,152.9868119,-30.049666700000003
Glenridding,834,151.1641855,-32.5726094
Glenthorne,835,152.483975,-31.945502
Glenwood,836,150.92803480000003,-33.7333424
Glossodia,837,150.7946123,-33.5457372
Gloucester,838,151.95783459999996,-32.008438
Gobbagombalin,839,147.34393300000005,-35.076115
Gol Gol,840,142.2245593,-34.1803459
Gongolgon,841,146.896027,-30.349497
Goobarragandra,842,148.3864345,-35.3436158
Googong,843,149.23696850000005,-35.4197439
Goolgowi,844,145.714383,-33.9775901
Goolmangar,845,153.22593700000004,-28.747007
Goonellabah,846,153.34622119999997,-28.8222216
Goonengerry,847,153.4392657,-28.6105004
Gordon,848,151.1481956,-33.7519195
Gormans Hill,849,149.58981709999995,-33.424861
Gorokan,850,151.4994031,-33.2544257
Gosford,851,151.3449988,-33.4109044
Gostwyck,852,151.5876861,-30.6955377
Goulburn,853,149.7366111,-34.7452684
Grabben Gullen,854,149.393524,-34.540539
Grafton,855,152.9378253,-29.690543
Grahamstown,856,148.03590400000004,-35.264919
Granville,857,151.0115074,-33.830037899999994
Grasmere,858,150.669418,-34.053539
Grassy Head,859,152.9884858,-30.78678630000001
Grays Point,860,151.081267,-34.058713
Great Mackerel Beach,861,151.301346,-33.590446
Green Pigeon,862,153.0694689,-28.5020549
Green Point,863,151.3717434,-33.4511201
Green Valley,864,150.8670247,-33.910991700000004
Greenacre,865,151.038263,-33.901822
Greendale,866,,
Greenethorpe,867,148.4022165,-33.9962395
Greenfield Park,868,150.89053,-33.8716098
Greengrove,869,151.149628,-33.380424
Greenhill,870,152.801865,-31.059139
Greenwell Point,871,150.7319015,-34.9074735
Greenwich,872,151.1862059,-33.83144650000001
Gregory Hills,873,150.76161169999997,-34.0207556
Greigs Flat,874,149.863815,-36.944904
Grenfell,875,148.158187,-33.89496
Gresford,876,151.5533029,-32.4307693
Greta,877,151.3890196,-32.6767096
Greta Main,878,151.273193,-32.887299
Greystanes,879,150.9379245,-33.82791270000001
Griffith,880,146.053241,-34.288489
Grong Grong,881,146.783503,-34.738444
Grose Vale,882,150.660673,-33.5822601
Grose Wold,883,150.689175,-33.601524
Guildford,884,151.0076718,-33.863403600000005
Guildford West,885,150.962571,-33.846515999999994
Gulargambone,886,148.44236999999995,-31.3238799
Gulgong,887,149.53227809999996,-32.3622648
Gumly Gumly,888,147.4300994,-35.127902899999995
Gundagai,889,148.10311299999995,-35.059382
Gundaroo,890,149.2647245,-35.0283065
Gunderman,891,151.0597617,-33.43646
Gunnedah,892,150.2451358,-30.9759352
Gunning,893,149.2676138,-34.781444
Gunningbland,894,147.91758000000004,-33.1346399
Gurley,895,149.80038000000005,-29.7390299
Guyra,896,151.6712997,-30.232551500000003
Gwabegar,897,148.97333999999995,-30.6086905
Gwandalan,898,151.58132,-33.136358
Gwynneville,899,150.8840384,-34.4161467
Gymea,900,151.0854709,-34.0345242
Gymea Bay,901,151.0932007,-34.04828639999999
Haberfield,902,151.128998,-33.875195
Halekulani,903,151.5477739,-33.2263598
Halfway Creek,904,153.0953464,-29.9350977
Hallidays Point,905,152.5382217,-32.068999100000006
Halloran,906,151.444763,-33.241673
Hamilton,907,151.7454629,-32.9182054
Hamilton East,908,151.7527747,-32.924191
Hamilton North,909,151.7381221,-32.9113692
Hamilton South,910,151.7534364,-32.9319818
Hamilton Valley,911,146.918923,-36.03559
Hamlyn Terrace,912,151.4798489,-33.2626586
Hammondville,913,150.95353,-33.9483748
Hampton,914,150.0578676,-33.6391657
Hannam Vale,915,152.5945937,-31.7123882
Hanwood,916,146.04118300000005,-34.330822
Harden,917,148.36926730000005,-34.543902100000004
Hardys Bay,918,151.356552,-33.525967
Harefield,919,147.51965819999995,-34.9606315
Harpers Hill,920,151.410751,-32.699043
Harrington,921,152.656394,-31.8773715
Harrington Park,922,150.7338959,-34.028358000000004
Harris Park,923,151.0152821,-33.8211083
Hartley,924,150.17532319999995,-33.5456017
Hartley Vale,925,150.2236012,-33.5372465
Harwood,926,153.239349,-29.426563
Hassall Grove,927,150.8374542,-33.73550039999999
Hastings Point,928,153.5721655,-28.3685502
Havilah,929,149.7586,-32.6292699
Hawkesbury Heights,930,150.647369,-33.666702
Hawks Nest,931,152.1771777,-32.6726369
Hay,932,,
Haymarket,933,151.20519,-33.8818516
Haywards Bay,934,150.7859267,-34.5415762
Hazelbrook,935,150.45313269999997,-33.72155720000001
Heathcote,936,151.0070655,-34.0877903
Heatherbrae,937,151.73318700000004,-32.785891
Hebersham,938,150.8252084,-33.7363007
Heckenberg,939,150.89225580000004,-33.907356400000005
Heddon Greta,940,151.512816,-32.803173
Helensburgh,941,150.97574330000003,-34.1953578
Henley,942,151.136902,-33.840267
Henty,943,147.03311340000005,-35.51646829999999
Hermidale,944,146.725967,-31.546806
Hermitage Flat,945,150.14793400000005,-33.479851000000004
Herons Creek,946,152.72698,-31.5909199
Hexham,947,151.68594819999996,-32.8286567
Hill End,948,149.4185392,-33.0265355
Hill Top,949,150.4945728,-34.3461585
Hilldale,950,151.6498958,-32.5043451
Hillsborough,951,151.673508,-32.958176
Hillsdale,952,151.223793,-33.951553999999994
Hillvue,953,150.9248023,-31.1277783
Hinchinbrook,954,150.85552959999995,-33.9257656
Hobartville,955,150.7446317,-33.605650700000005
Hogarth Range,956,152.8209294,-28.88043609999999
Holbrook,957,147.3151328,-35.7216245
Holgate,958,151.4064401,-33.4030296
Holmesville,959,151.58194450000005,-32.9155871
Holroyd,960,150.9980556,-33.8299516
Holsworthy,961,150.95093830000005,-33.95678170000001
Homebush,962,151.086466,-33.867526
Homebush West,963,151.062443,-33.858933
Horningsea Park,964,150.8432521,-33.93573189999999
Hornsby,965,151.117041,-33.694387
Hornsby Heights,966,151.0984281,-33.6763868
Horsfield Bay,967,151.300079,-33.493374
Horsley,968,150.778244,-34.490614
Horsley Park,969,150.8467408,-33.8415343
Howlong,970,146.62814699999996,-35.979492
Hoxton Park,971,150.8956343,-33.927104
Hunters Hill,972,151.14433300000005,-33.8339701
Hunterview,973,151.17498799999996,-32.537689
Huntingwood,974,150.887339,-33.796442
Huntley,975,149.13394,-33.3677999
Huntleys Cove,976,151.1364844,-33.839089200000004
Huntleys Point,977,151.1418,-33.83905
Hurlstone Park,978,151.1264208,-33.906876399999994
Hurstville,979,151.11137549999995,-33.9669351
Hurstville Grove,980,151.094452,-33.972491999999995
Huskisson,981,150.662691,-35.030013000000004
Hyams Beach,982,150.6923765,-35.1021113
Ilarwill,983,153.182587,-29.469379
Illawong,984,151.0425137,-33.9973258
Iluka,985,153.34635980000004,-29.4039381
Ingleburn,986,150.865624,-33.993706
Ingleside,987,151.26534980000002,-33.684576
Inverell,988,151.119429,-29.77109
Islington,989,151.74429880000002,-32.9142399
Jackadgery,990,152.5504,-29.576826
Jacky Bulbin Flat,991,153.2304818,-29.26227669999999
Jamberoo,992,150.780696,-34.649268799999994
Jamisontown,993,150.6819586,-33.7659828
Jannali,994,151.06374,-34.01620200000001
Jeir,995,149.035461,-35.098557
Jellat Jellat,996,149.893173,-36.717518
Jenolan,997,150.0212246,-33.8205321
Jerilderie,998,145.7262807,-35.3561612
Jerrabomberra,999,149.20936919999997,-35.3874586
Jerrara,1000,150.817184,-34.656341999999995
Jerrawa,1001,149.08598999999995,-34.7844299
Jerrys Plains,1002,150.90976630000003,-32.496841499999995
Jesmond,1003,151.6916411,-32.8976712
Jewells,1004,151.68459919999995,-33.012963
Jilliby,1005,151.4026898,-33.2550951
Jindabyne,1006,148.6043427,-36.43750259999999
Jindera,1007,146.89891709999995,-35.972846200000006
Jingellic,1008,147.6986063,-35.92597960000001
Johns River,1009,152.69611709999995,-31.73053
Jolly Nose,1010,152.77999269999995,-31.6039156
Jordan Springs,1011,150.7319468,-33.7295928
Jugiong,1012,148.3253113,-34.82318050000001
Junction Hill,1013,152.9272,-29.633015000000004
Junee,1014,147.58508469999995,-34.8713013
Kahibah,1015,151.712077,-32.962516
Kalaru,1016,149.9315874,-36.7326126
Kamarah,1017,146.7849832,-34.3246942
Kanahooka,1018,150.81942809999995,-34.4917559
Kandos,1019,149.972149,-32.858455
Kangaloon,1020,150.529831,-34.552418
Kangaroo Valley,1021,150.5334499,-34.7364391
Kangy Angy,1022,151.39623999999995,-33.321686
Kanwal,1023,151.48420900000005,-33.2615687
Kapooka,1024,147.2807476,-35.1579303
Karaak Flat,1025,152.2859529,-31.9261169
Karabar,1026,149.2321869,-35.37140460000001
Kareela,1027,151.08064919999995,-34.0181521
Kariong,1028,151.2959321,-33.4344785
Karuah,1029,151.964651,-32.6541744
Katoomba,1030,150.32358069999995,-33.7130919
Kearns,1031,150.806814,-34.026381
Kearsley,1032,151.3923478,-32.8587268
Keepit,1033,150.5013291,-30.8928369
Keerrong,1034,153.264709,-28.712135
Keiraville,1035,150.8751621,-34.4146723
Kellyville,1036,150.9600772,-33.7144109
Kellyville Ridge,1037,150.9276003,-33.700325799999995
Kelso,1038,149.6163289,-33.4202978
Kembla Grange,1039,150.8105773,-34.475730799999994
Kembla Heights,1040,150.80687,-34.43029
Kemps Creek,1041,150.78493999999995,-33.9143998
Kempsey,1042,152.8346014,-31.0799545
Kendall,1043,152.7119481,-31.6292618
Kensington,1044,151.2248054,-33.9135636
Kenthurst,1045,151.0112228,-33.6821665
Kentlyn,1046,150.85865800000005,-34.072754
Kentucky,1047,151.45051999999995,-30.7606899
Kentucky South,1048,151.4401035,-30.7941379
Kerrabee,1049,150.3260749,-32.4182939
Kerrs Creek,1050,149.09588,-33.0480499
Khancoban,1051,148.1292079,-36.2158632
Kiama,1052,150.8491015,-34.677875
Kiama Downs,1053,150.8533628,-34.6367464
Kiama Heights,1054,150.836273,-34.702076
Kianga,1055,150.1305084,-36.19732279999999
Kiar,1056,151.437103,-33.197292
Kilaben Bay,1057,151.593231,-33.025383000000005
Kilgra,1058,152.97460900000004,-28.55535900000001
Killara,1059,151.1600228,-33.7696466
Killarney Heights,1060,151.2172969,-33.7755483
Killarney Vale,1061,151.4626385,-33.3661933
Killawarra,1062,152.31197,-31.8918099
Killcare,1063,151.361458,-33.52346
Killcare Heights,1064,151.36733999999996,-33.524548
Killimicat,1065,148.20606,-35.190695
Killingworth,1066,151.5596582,-32.935282
Kinchela,1067,152.990829,-30.98982999999999
Kincumber,1068,151.391182,-33.4741381
Kincumber South,1069,151.39107030000002,-33.4741303
King Creek,1070,152.7657938,-31.4640369
Kingfisher Shores,1071,151.555557,-33.168125
Kings Langley,1072,150.9435594,-33.756068400000004
Kings Park,1073,150.9148879,-33.747985799999995
Kings Plains,1074,149.305469,-33.5033783
Kings Point,1075,150.4624704,-35.36995349999999
Kingscliff,1076,153.5567451,-28.2448739
Kingsford,1077,151.215618,-33.924481400000005
Kingsgrove,1078,151.1005236,-33.939640600000004
Kingsvale,1079,148.2982805,-34.4581483
Kingswood,1080,150.718965,-33.7551809
Kioloa,1081,150.37793269999997,-35.55616550000001
Kirkham,1082,150.705856,-34.031769
Kirrawee,1083,151.0737865,-34.0294956
Kirribilli,1084,151.21251819999995,-33.8461658
Kiwarrak,1085,152.464957,-31.9643526
Klori,1086,150.784561,-30.832355
Knockrow,1087,153.534454,-28.749881
Kogarah,1088,151.1376955,-33.9782528
Kogarah Bay,1089,151.1253598,-33.9826323
Koolewong,1090,151.318963,-33.466305600000005
Koolkhan,1091,152.9334106,-29.6143589
Koonawarra,1092,150.8086492,-34.502104100000004
Koonorigan,1093,153.232422,-28.710106
Kooragang,1094,151.771851,-32.883682
Koorawatha,1095,148.554428,-34.038857
Kooringal,1096,147.3780425,-35.124460799999994
Kootingal,1097,151.0543388,-31.0577558
Koraleigh,1098,143.4054763,-35.156053799999995
Korora,1099,153.1304782,-30.2582779
Kotara,1100,151.7051243,-32.9399022
Kotara South,1101,151.685577,-32.948757
Krambach,1102,152.2598428,-32.0513055
Kulnura,1103,151.2146039,-33.2202086
Kundabung,1104,152.83543,-31.2092499
Kungala,1105,153.00811000000004,-29.9478099
Kunghur,1106,153.25351,-28.470404
Kurmond,1107,150.6828365,-33.550950300000004
Kurnell,1108,151.2020488,-34.0131018
Kurraba Point,1109,151.2228134,-33.8434161
Kurrajong,1110,150.66674650000004,-33.5539285
Kurrajong Heights,1111,150.62690700000005,-33.51823
Kurrajong Hills,1112,150.658371,-33.547207
Kurri Kurri,1113,151.4784749,-32.81133210000001
Kyalite,1114,143.48327680000003,-34.9500354
Kyeemagh,1115,151.1603817,-33.9513918
Kyle Bay,1116,151.10048659999995,-33.9877157
Kyogle,1117,153.004072,-28.62137700000001
La Perouse,1118,151.232624,-33.9880275
Laffing Waters,1119,149.623731,-33.3749479
Laggan,1120,149.5282013,-34.40247069999999
Laguna,1121,151.1306774,-32.9903414
Lake Albert,1122,147.3829587,-35.167395899999995
Lake Bathurst,1123,149.6471148,-35.0150839
Lake Cargelligo,1124,146.3757433,-33.297900899999995
Lake Cathie,1125,152.85432849999995,-31.553092
Lake Conjola,1126,150.490034,-35.270261700000006
Lake Cowal,1127,147.35824,-33.6886099
Lake George,1128,149.3475936,-35.1268997
Lake Haven,1129,151.5038838,-33.2406454
Lake Heights,1130,150.86460669999997,-34.482955
Lake Illawarra,1131,150.86568400000004,-34.541151
Lake Munmorah,1132,151.55900269999995,-33.188588800000005
Lake Tabourie,1133,150.3975827,-35.44239570000001
Lakemba,1134,151.075055,-33.911909
Lakesland,1135,150.532623,-34.14983
Lakewood,1136,152.7551619,-31.63516649999999
Lalor Park,1137,150.9307613,-33.7628646
Lambton,1138,151.72058710000005,-32.9147733
Lane Cove,1139,151.1496765,-33.8114774
Lane Cove North,1140,151.1504409,-33.8039759
Lane Cove West,1141,151.1462496,-33.8130862
Langley Vale,1142,152.57106000000005,-31.7952399
Lanitza,1143,152.971074,-29.845527
Lansdowne,1144,150.977463,-33.89164400000001
Lansvale,1145,150.9508505,-33.8979185
Lapstone,1146,150.6427495,-33.7736407
Largs,1147,151.6023983,-32.7018449
Laughtondale,1148,151.04882030000005,-33.4434611
Laurel Hill,1149,148.093719,-35.60415300000001
Laurieton,1150,152.797193,-31.6426107
Lavender Bay,1151,151.210499,-33.843147200000004
Lavington,1152,146.938277,-36.047554
Lawson,1153,150.4259436,-33.721926399999994
Leconfield,1154,151.392075,-32.651482
Leeton,1155,146.4016736,-34.551281200000005
Leichhardt,1156,151.1508241,-33.883928000000004
Lemon Tree,1157,151.368073,-33.149066999999995
Lemon Tree Passage,1158,152.03038600000005,-32.7322773
Len Waters Estate,1159,150.8546531,-33.9186031
Lennox Head,1160,153.593831,-28.795503000000004
Leonay,1161,150.6465325,-33.7707845
Leppington,1162,150.78475769999997,-33.976524100000006
Lethbridge Park,1163,150.7999114,-33.7332079
Leumeah,1164,150.8305693,-34.0464105
Leura,1165,150.328793,-33.710390000000004
Lewisham,1166,151.1457366,-33.8900029
Lidcombe,1167,151.05320659999995,-33.8512464
Lidsdale,1168,150.071777,-33.370857
Lightning Ridge,1169,,
Lilli Pilli,1170,151.120191,-34.0638003
Lillian Rock,1171,153.152085,-28.528781
Lilyfield,1172,151.1610681,-33.8712686
Limbri,1173,151.15427,-31.0367599
Limeburners Creek,1174,152.9639011,-31.2716199
Limekilns,1175,149.730495,-33.273247999999995
Linden,1176,150.50503500000005,-33.714893
Lindendale,1177,153.36605,-28.811892
Lindfield,1178,151.149383,-33.777208
Linley Point,1179,151.14648400000004,-33.827705
Lisarow,1180,151.3733966,-33.38509310000001
Lismore,1181,153.286197,-28.807534000000004
Lismore Heights,1182,153.30558330000005,-28.810815500000004
Liston,1183,152.0965929,-28.61870560000001
Lithgow,1184,150.16569099999995,-33.474789
Little Bay,1185,151.2448365,-33.97969929999999
Little Hartley,1186,150.20665,-33.5685435
Little Pelican,1187,151.64541599999995,-33.0826
Little Plain,1188,150.937088,-29.72647499999999
Liverpool,1189,150.90959919999997,-33.9275028
Llanarth,1190,149.544769,-33.392391
Llandilo,1191,150.732025,-33.713142
Llangothlin,1192,151.68454,-30.129072
Lloyd,1193,147.33647219999997,-35.1497572
Lochinvar,1194,151.4505136,-32.7002165
Lockhart,1195,146.718479,-35.2217033
Loftus,1196,151.05085780000005,-34.045352
Loftville,1197,153.263474,-28.836634000000004
Londonderry,1198,150.7306976,-33.6549949
Long Flat,1199,152.4931216,-31.4360873
Long Jetty,1200,151.4796189,-33.3635461
Long Point,1201,150.898483,-34.016495
Longueville,1202,151.1724036,-33.82410529999999
Lord Howe Island,1203,159.06999140000005,-31.5241782
Lorn,1204,151.555896,-32.72886
Louth Park,1205,151.5510994,-32.7754963
Lovedale,1206,151.39439119999997,-32.7529786
Lower Mangrove,1207,151.15004,-33.415562
Lower Portland,1208,150.8890756,-33.437998699999994
Lucas Heights,1209,150.988989,-34.047739
Luddenham,1210,150.68928259999996,-33.87550039999999
Lue,1211,149.845749,-32.656391
Lugarno,1212,151.04675500000005,-33.977976700000006
Lurnea,1213,150.8965677,-33.9315989
Macksville,1214,152.9182781,-30.7078766
Maclean,1215,153.1978382,-29.453952500000003
Macmasters Beach,1216,151.414507,-33.498505
Macquarie Fields,1217,150.8933516,-33.985594299999995
Macquarie Hills,1218,151.6539195,-32.9504606
Macquarie Links,1219,150.866379,-33.985386
Macquarie Marshes,1220,147.6906886,-30.462601
Macquarie Park,1221,151.128759,-33.784333000000004
Maddens Plains,1222,150.92481940000005,-34.296691700000004
Magenta,1223,151.521927,-33.310066
Maianbar,1224,151.130203,-34.078938
Maimuru,1225,148.24372659999997,-34.2517868
Main Arm,1226,153.4318756,-28.503334
Maison Dieu,1227,151.1429215,-32.549775399999994
Maitland,1228,151.5629939,-32.7401538
Maitland Vale,1229,151.5320516,-32.6726418
Malabar,1230,151.2510705,-33.9662869
Mallabula,1231,152.015778,-32.725574
Mallanganee,1232,152.718207,-28.9061835
Maloneys Beach,1233,150.244766,-35.708927
Malua Bay,1234,150.2018178,-35.794817
Mandurama,1235,149.07644,-33.6507899
Mangerton,1236,150.8705448,-34.4337218
Mangoola,1237,150.7222519,-32.3377281
Mangrove Mountain,1238,151.1911014,-33.3001337
Manildra,1239,148.69340590000004,-33.1857992
Manilla,1240,150.7198292,-30.7461416
Manly,1241,151.2846183,-33.78939769999999
Manly Vale,1242,151.27427749999995,-33.7817226
Mannering Park,1243,151.5371915,-33.15231780000001
Manning Point,1244,152.665604,-31.893673
Manyana,1245,150.52388,-35.258083
Maraylya,1246,150.9288949,-33.6108424
Marayong,1247,150.8903566,-33.7512969
Marchmont,1248,148.9456581,-34.8687451
Mardi,1249,151.41192009999997,-33.286967600000004
Marks Point,1250,151.64656499999995,-33.0554586
Marmong Point,1251,151.6121478,-32.985687899999995
Maroota,1252,151.00042549999995,-33.4527605
Maroubra,1253,151.245851,-33.94277599999999
Marrangaroo,1254,150.0835046,-33.3888577
Marrar,1255,147.350431,-34.823259
Marrickville,1256,151.166828,-33.90544000000001
Marsden Park,1257,150.8406522,-33.7162454
Marsfield,1258,151.09443259999995,-33.7836955
Martins Creek,1259,151.6185118,-32.5586721
Martinsville,1260,151.431387,-33.07701900000001
Marulan,1261,150.0085929,-34.7084057
Maryland,1262,151.65951,-32.879711
Maryvale,1263,148.90848,-32.47517990000001
Maryville,1264,151.752197,-32.913967
Mascot,1265,151.180552,-33.921122
Matcham,1266,151.40924099999995,-33.415478
Mathoura,1267,144.89800280000003,-35.8101751
Matong,1268,146.918839,-34.767769
Matraville,1269,151.2227636,-33.9595013
Mayfield,1270,151.744532,-32.90364
Mayfield East,1271,151.751993,-32.899945
Mayfield North,1272,151.7343433,-32.886786
Mayfield West,1273,151.725277,-32.88021
Mays Hill,1274,150.990051,-33.819168
Mcgraths Hill,1275,150.8336928,-33.6160594
Meadow Flat,1276,149.920715,-33.434719
Meadowbank,1277,151.092834,-33.817644
Medlow Bath,1278,150.2798156,-33.67361350000001
Medowie,1279,151.8563255,-32.7431253
Medway,1280,150.30514499999995,-34.496815000000005
Megalong Valley,1281,150.2530602,-33.6958359
