suburb_id,suburb,postcode,name,types,rating,user_ratings_total,lng,lat,formatted_address
3507,Royalla,2620,Kembla Cherry Orchard,orchard,4.7,41,149.168931,-35.525709,"185 Shearer Dr, Royalla NSW 2620, Australia"
3645,South Bathurst,2795,The Orchard Campground,orchard,4.4,11,149.565101,-33.445801,"South Bathurst NSW 2795, Australia"
3806,Tallong,2579,The Orchard Farm,orchard,0,0,150.0774313,-34.7291077,"65 Kettles Ln, Tallong NSW 2579, Australia"
3866,Tenterfield,2372,Cherrydale Orchard,orchard,0,0,151.9981509,-29.1404759,"Tenterfield NSW 2372, Australia"
3913,The Rocks,2795,Orchard Talent Group,orchard,0,0,151.2077832,-33.8595537,"Suite 603, level 6/55 Harrington St, The Rocks NSW 2000, Australia"
3921,Thirlmere,2572,Cedar Creek Orchard,orchard,4.7,143,150.5674232,-34.1800936,"269 Mulhollands Rd, Thirlmere NSW 2572, Australia"
4031,Tullarwalla,2540,Martin's Orchard peaches,orchard,5,1,150.4651558,-35.13253600000001,"National Route 1, Tullarwalla NSW 2540, Australia"
4056,Turramurra,2074,Boyds Orchard Park,orchard,5,8,151.1240453,-33.7342056,"Allan Ave, Turramurra NSW 2074, Australia"
4159,Wagga Wagga,2650,Orchard Rite,orchard,0,0,147.44871,-35.2166074,"695 Elizabeth Ave, Wagga Wagga NSW 2650, Australia"
4450,Wombat,2587,Wombat Heights Orchard,orchard,4.5,29,148.2312837,-34.4128414,"Wombat Heights, Back Wombat Rd, Wombat NSW 2587, Australia"
4450,Wombat,2587,Allambie Orchard,orchard,4.5,55,148.2494094,-34.4068322,"3725 Olympic Hwy, Wombat NSW 2587, Australia"
4450,Wombat,2587,Hill Lock Orchard,orchard,4.1,19,148.2358291,-34.4176835,"78 Racecreek Rd, Wombat NSW 2587, Australia"
4592,Yerrinbool,2575,Tennessee Orchard,orchard,0,0,150.5543919,-34.3481596,"184 Old Hume Hwy, Yerrinbool NSW 2575, Australia"
4600,Young,2594,Ballinaclash Orchard and Cellar Door,orchard,4.7,67,148.269411,-34.3614966,"4321-4335 Olympic Hwy, Young NSW 2594, Australia"
4600,Young,2594,WillaYoung Orchard,orchard,4.3,7,148.294605,-34.340209,"191 Willawong St, Young NSW 2594, Australia"
4600,Young,2594,Main Range Orchard,orchard,5,5,148.2410398,-34.3909794,"831 Boundary Rd, Young NSW 2594, Australia"
4600,Young,2594,Back Creek Orchard,orchard,5,1,148.2901244,-34.3461458,"709 Back Creek Rd, Young NSW 2594, Australia"
4600,Young,2594,MAIN RANGE ORCHARD,orchard,0,0,148.2330509,-34.3922245,"920 Boundary Rd, Young NSW 2594, Australia"
4600,Young,2594,BackCreek Orchard,orchard,0,0,148.3050172,-34.3860345,"709 Back Creek Rd, Young NSW 2594, Australia"
