suburb_id,suburb,postcode,name,types,rating,user_ratings_total,lng,lat,formatted_address
2866,Mulgrave,2756,Mulgrave Station,train_station,4.4,8,150.8304862,-33.626628,"Mulgrave NSW 2756, Australia"
2877,Mullion Creek,2800,Mullion Creek,train_station,0,0,149.11979,-33.1386399,"Mullion Creek NSW 2800, Australia"
2879,Mullumbimby,2482,Mullumbimby,train_station,0,0,153.502949,-28.5541312,"Mullumbimby NSW 2482, Australia"
2881,Mulwala,2647,Sloane,train_station,0,0,146.01965,-35.9129399,"Mulwala NSW 2647, Australia"
2883,Mumbil,2820,Mumbil,train_station,2,2,149.04752,-32.7227199,"Mumbil NSW 2820, Australia"
2901,Murrami,2705,Murrami,train_station,0,0,146.3038902,-34.4269254,"Murrami NSW 2705, Australia"
2901,Murrami,2705,Neeambah,train_station,0,0,146.25011,-34.3766999,"Murrami NSW 2705, Australia"
2901,Murrami,2705,Yarmawl,train_station,0,0,146.27362,-34.4004899,"Murrami NSW 2705, Australia"
2901,Murrami,2705,Wumbulgal,train_station,0,0,146.2102401,-34.3591768,"Murrami NSW 2705, Australia"
2915,Murrurundi,2338,Murrurundi Station,train_station,4.3,7,150.8394843,-31.7683715,"Murrurundi NSW 2338, Australia"
2915,Murrurundi,2338,Temple Court,train_station,5,1,150.8271869,-31.763959,"Murrurundi NSW 2338, Australia"
2915,Murrurundi,2338,Pangela,train_station,0,0,150.79341,-31.7571599,"Murrurundi NSW 2338, Australia"
2920,Muscle Creek,2333,Grasstree,train_station,0,0,150.9651402,-32.2875616,"Muscle Creek NSW 2333, Australia"
2921,Muswellbrook,2333,Muswellbrook Station,train_station,3.8,9,150.8905522,-32.2675127,"Market St, Muswellbrook NSW 2333, Australia"
2921,Muswellbrook,2333,Antiene,train_station,0,0,150.98466,-32.3382899,"Muswellbrook NSW 2333, Australia"
2932,Myrtle Creek,2469,Myrtle Creek,train_station,0,0,152.9456,-29.1134499,"Myrtle Creek NSW 2469, Australia"
2942,Nana Glen,2450,Nana Glen,train_station,5,1,153.01834,-30.1354999,"Nana Glen NSW 2450, Australia"
2947,Narara,2250,Narara Station,train_station,3.6,7,151.3444666,-33.3947709,"Narara NSW 2250, Australia"
2956,Narrabri,2390,Narrabri Station,train_station,4.2,5,149.7920496,-30.3252128,"Narrabri NSW 2390, Australia"
2956,Narrabri,2390,Narrabri West,train_station,0,0,149.7566944,-30.3420744,"Narrabri NSW 2390, Australia"
