suburb_id,suburb,post,industry,count
80,Arkell,2795,coffee shop,0
81,Arkstone,2795,coffee shop,0
82,Armatree,2831,coffee shop,0
83,Armidale,2350,coffee shop,36
84,Armidale Dc,2350,coffee shop,0
85,Arncliffe,2205,coffee shop,5
86,Arndell Park,2148,coffee shop,7
87,Arrawarra,2456,coffee shop,1
88,Arrawarra Headland,2456,coffee shop,0
89,Artarmon,2064,coffee shop,18
90,Arthurville,2820,coffee shop,0
91,Arumpo,2715,coffee shop,0
92,Ashbury,2193,coffee shop,2
93,Ashby,2463,coffee shop,0
94,Ashby Heights,2463,coffee shop,0
95,Ashby Island,2463,coffee shop,0
96,Ashcroft,2168,coffee shop,0
97,Ashfield,2131,coffee shop,23
98,Ashford,2361,coffee shop,0
99,Ashley,2400,coffee shop,0
100,Ashmont,2650,coffee shop,1
101,Ashtonfield,2323,coffee shop,1
102,Asquith,2077,coffee shop,2
103,Atholwood,2361,coffee shop,0
104,Attunga,2345,coffee shop,0
105,Auburn,2144,coffee shop,25
106,Auburn Vale,2360,coffee shop,0
107,Austinmer,2515,coffee shop,3
108,Austral,2179,coffee shop,1
109,Austral Eden,2440,coffee shop,0
110,Australian Defence Forces,2890,coffee shop,0
111,Avalon Beach,2107,coffee shop,15
112,Avisford,2850,coffee shop,0
113,Avoca,2577,coffee shop,0
114,Avoca Beach,2251,coffee shop,9
115,Avon,2574,coffee shop,0
116,Avondale,2530,coffee shop,0
117,Avonside,2628,coffee shop,0
118,Awaba,2283,coffee shop,0
119,Aylmerton,2575,coffee shop,0
120,Baan Baa,2390,coffee shop,0
121,Babinda,2825,coffee shop,0
122,Babyl Creek,2470,coffee shop,0
123,Back Creek,2729,coffee shop,0
124,Back Forest,2535,coffee shop,0
125,Backmede,2470,coffee shop,0
126,Backwater,2365,coffee shop,0
127,Badgerys Creek,2555,coffee shop,0
128,Badja,2630,coffee shop,0
129,Baerami,2333,coffee shop,0
130,Baerami Creek,2333,coffee shop,0
131,Bagnoo,2446,coffee shop,0
132,Bago,2730,coffee shop,0
133,Bagotville,2477,coffee shop,0
134,Bakers Creek,2447,coffee shop,0
135,Bakers Swamp,2820,coffee shop,0
136,Balaclava,2575,coffee shop,0
137,Balala,2358,coffee shop,0
138,Balcolyn,2264,coffee shop,0
139,Bald Blair,2365,coffee shop,0
140,Bald Hills,2549,coffee shop,0
141,Bald Nob,2370,coffee shop,0
142,Bald Ridge,2795,coffee shop,0
143,Baldersleigh,2365,coffee shop,0
144,Baldry,2867,coffee shop,0
145,Balfours Peak,2403,coffee shop,0
146,Balgowlah,2093,coffee shop,13
147,Balgowlah Heights,2093,coffee shop,3
148,Balgownie,2519,coffee shop,3
149,Balickera,2324,coffee shop,0
150,Balladoran,2831,coffee shop,0
151,Ballalaba,2622,coffee shop,0
152,Balldale,2646,coffee shop,0
153,Ballengarra,2441,coffee shop,0
154,Ballimore,2830,coffee shop,0
155,Ballina,2478,coffee shop,32
156,Ballina Dc,2478,coffee shop,0
157,Ballyroe,2795,coffee shop,0
158,Balmain,2041,coffee shop,25
159,Balmain East,2041,coffee shop,2
160,Balmoral,2571,coffee shop,0
161,Balranald,2715,coffee shop,0
162,Bamarang,2540,coffee shop,0
163,Banda Banda,2446,coffee shop,0
164,Bandon Grove,2420,coffee shop,0
165,Bangadang,2729,coffee shop,0
166,Bangalee,2541,coffee shop,1
167,Bangalow,2479,coffee shop,7
168,Bangheet,2404,coffee shop,0
169,Bango,2582,coffee shop,0
170,Bangor,2234,coffee shop,1
171,Banksia,2216,coffee shop,4
172,Banksmeadow,2019,coffee shop,5
173,Bankstown,2200,coffee shop,53
174,Bankstown Aerodrome,2200,coffee shop,1
175,Bankstown North,2200,coffee shop,0
176,Bankstown Square,2200,coffee shop,0
177,Bannaby,2580,coffee shop,0
178,Bannister,2580,coffee shop,0
179,Banoon,2347,coffee shop,0
180,Banora Point,2486,coffee shop,3
181,Banyabba,2469,coffee shop,0
182,Bar Beach,2300,coffee shop,2
183,Bar Point,2083,coffee shop,0
184,Bara,2850,coffee shop,0
185,Baradine,2396,coffee shop,1
186,Barangaroo,2000,coffee shop,17
187,Barcoongere,2460,coffee shop,0
188,Barden Ridge,2234,coffee shop,0
189,Bardia,2565,coffee shop,0
190,Bardwell Park,2207,coffee shop,2
191,Bardwell Valley,2207,coffee shop,0
192,Barellan,2665,coffee shop,1
193,Bargo,2574,coffee shop,0
194,Barham,2732,coffee shop,2
195,Barigan,2850,coffee shop,0
196,Barkers Vale,2474,coffee shop,0
197,Barmedman,2668,coffee shop,0
198,Barneys Reef,2852,coffee shop,0
199,Barnsley,2278,coffee shop,0
200,Barraba,2347,coffee shop,3
201,Barrack Heights,2528,coffee shop,0
202,Barrack Point,2528,coffee shop,0
203,Barraganyatti,2441,coffee shop,0
204,Barragga Bay,2546,coffee shop,0
205,Barratta,2710,coffee shop,0
206,Barren Grounds,2577,coffee shop,0
207,Barrengarry,2577,coffee shop,2
208,Barretts Creek,2460,coffee shop,0
209,Barringella,2540,coffee shop,0
210,Barrington,2422,coffee shop,0
211,Barrington Tops,2422,coffee shop,0
212,Barry,2799,coffee shop,0
213,Barwang,2594,coffee shop,0
214,Barwon,2396,coffee shop,0
215,Baryulgil,2460,coffee shop,0
216,Basin View,2540,coffee shop,1
217,Bass Hill,2197,coffee shop,6
218,Bassendean,2365,coffee shop,0
219,Batar Creek,2439,coffee shop,0
220,Bateau Bay,2261,coffee shop,7
221,Batehaven,2536,coffee shop,2
222,Batemans Bay,2536,coffee shop,21
223,Bathampton,2795,coffee shop,0
224,Bathurst,2795,coffee shop,33
225,Bathurst West,2795,coffee shop,0
226,Batlow,2730,coffee shop,3
227,Baulkham Hills,2153,coffee shop,22
228,Baw Baw,2580,coffee shop,0
229,Bawley Point,2539,coffee shop,1
230,Baxters Ridge,2422,coffee shop,0
231,Bay Village,2261,coffee shop,0
232,Bayview,2104,coffee shop,1
233,Beacon Hill,2100,coffee shop,1
234,Beaconsfield,2015,coffee shop,0
235,Bean Creek,2469,coffee shop,0
236,Bearbong,2827,coffee shop,0
237,Beard,0,coffee shop,0
238,Beaumont,2577,coffee shop,0
239,Beaumont Hills,2155,coffee shop,0
240,Beckom,2665,coffee shop,0
241,Bective,2340,coffee shop,0
242,Bectric,2665,coffee shop,0
243,Bedgerabong,2871,coffee shop,0
244,Beechwood,2446,coffee shop,0
245,Beecroft,2119,coffee shop,10
246,Beecroft Peninsula,2540,coffee shop,0
247,Beelbangera,2680,coffee shop,0
248,Beemunnel,2824,coffee shop,0
249,Bega,2550,coffee shop,9
250,Beggan Beggan,2587,coffee shop,0
251,Belanglo,2577,coffee shop,0
252,Belbora,2422,coffee shop,0
253,Belfield,2191,coffee shop,2
254,Belford,2335,coffee shop,0
255,Belfrayden,2650,coffee shop,0
256,Belgravia,2800,coffee shop,0
257,Belimbla Park,2570,coffee shop,0
258,Bell,2786,coffee shop,0
259,Bella Vista,2153,coffee shop,18
260,Bellambi,2518,coffee shop,2
261,Bellangry,2446,coffee shop,0
262,Bellata,2397,coffee shop,0
263,Bellawongarah,2535,coffee shop,0
264,Bellbird,2325,coffee shop,0
265,Bellbird Heights,2325,coffee shop,0
266,Bellbrook,2440,coffee shop,0
267,Bellevue Hill,2023,coffee shop,5
268,Bellimbopinni,2440,coffee shop,0
269,Bellingen,2454,coffee shop,12
270,Bellmount Forest,2581,coffee shop,0
271,Belltrees,2337,coffee shop,0
272,Belmont,2280,coffee shop,8
273,Belmont North,2280,coffee shop,1
274,Belmont South,2280,coffee shop,1
275,Belmore,2192,coffee shop,9
276,Belmore River,2440,coffee shop,0
277,Beloka,2628,coffee shop,0
278,Belowra,2545,coffee shop,0
279,Belrose,2085,coffee shop,9
280,Belrose West,2085,coffee shop,0
281,Bemboka,2550,coffee shop,2
282,Ben Bullen,2790,coffee shop,0
283,Ben Lomond,2365,coffee shop,0
284,Benandarah,2536,coffee shop,0
285,Bendalong,2539,coffee shop,0
286,Bendemeer,2355,coffee shop,1
287,Bendick Murrell,2803,coffee shop,0
288,Bendolba,2420,coffee shop,0
289,Bendoura,2622,coffee shop,0
290,Benerembah,2680,coffee shop,0
291,Bengalla,2333,coffee shop,0
292,Bennetts Green,2290,coffee shop,2
293,Benolong,2818,coffee shop,0
294,Bensville,2251,coffee shop,1
295,Bentley,2480,coffee shop,0
296,Berala,2141,coffee shop,4
297,Berambing,2758,coffee shop,1
298,Beresfield,2322,coffee shop,3
299,Bergalia,2537,coffee shop,0
300,Berkeley,2506,coffee shop,1
301,Berkeley Vale,2261,coffee shop,5
302,Berkshire Park,2765,coffee shop,0
303,Berlang,2622,coffee shop,0
304,Bermagui,2546,coffee shop,11
305,Berowra,2081,coffee shop,1
306,Berowra Creek,2082,coffee shop,0
307,Berowra Heights,2082,coffee shop,3
308,Berowra Waters,2082,coffee shop,1
309,Berrambool,2548,coffee shop,0
310,Berrara,2540,coffee shop,0
311,Berremangra,2582,coffee shop,0
312,Berrico,2422,coffee shop,0
313,Berridale,2628,coffee shop,1
314,Berrigal,2390,coffee shop,0
315,Berrigan,2712,coffee shop,2
316,Berrilee,2159,coffee shop,0
317,Berrima,2577,coffee shop,9
318,Berringer Lake,2539,coffee shop,0
319,Berry,2535,coffee shop,15
320,Berry Jerry,2701,coffee shop,0
321,Berry Mountain,2535,coffee shop,0
322,Berry Park,2321,coffee shop,0
323,Berthong,2594,coffee shop,0
324,Beryl,2852,coffee shop,0
325,Bethungra,2590,coffee shop,1
326,Bevendale,2581,coffee shop,0
327,Beverley Park,2217,coffee shop,0
328,Beverly Hills,2209,coffee shop,5
329,Bewong,2540,coffee shop,1
330,Bexhill,2480,coffee shop,0
331,Bexley,2207,coffee shop,8
332,Bexley North,2207,coffee shop,5
333,Bexley South,2207,coffee shop,0
334,Biala,2581,coffee shop,0
335,Bibbenluke,2632,coffee shop,0
336,Bickley Vale,2570,coffee shop,0
337,Biddon,2827,coffee shop,0
338,Bidgeemia,2642,coffee shop,0
339,Bidwill,2770,coffee shop,1
340,Bielsdown Hills,2453,coffee shop,0
341,Big Hill,2579,coffee shop,0
342,Big Jacks Creek,2339,coffee shop,0
343,Big Ridge,2330,coffee shop,0
344,Big Springs,2650,coffee shop,0
345,Big Yengo,2330,coffee shop,0
346,Bigga,2583,coffee shop,0
347,Bilambil,2486,coffee shop,0
348,Bilambil Heights,2486,coffee shop,1
349,Bilbul,2680,coffee shop,0
350,Bilgola Beach,2107,coffee shop,1
351,Bilgola Plateau,2107,coffee shop,1
352,Billeroy,2829,coffee shop,0
353,Billilingra,2630,coffee shop,0
354,Billimari,2804,coffee shop,0
355,Billinudgel,2483,coffee shop,1
356,Billys Creek,2453,coffee shop,0
357,Billywillinga,2795,coffee shop,0
358,Bilpin,2758,coffee shop,5
359,Bimbi,2810,coffee shop,0
360,Bimbimbie,2536,coffee shop,0
361,Binalong,2584,coffee shop,1
362,Binda,2583,coffee shop,0
363,Bindera,2422,coffee shop,0
364,Bingara,2404,coffee shop,1
365,Bingeebeebra Creek,2469,coffee shop,0
366,Bingie,2537,coffee shop,0
367,Bingleburra,2311,coffee shop,0
368,Biniguy,2399,coffee shop,0
369,Binjura,2630,coffee shop,0
370,Binna Burra,2479,coffee shop,0
371,Binnaway,2395,coffee shop,1
372,Binya,2665,coffee shop,0
373,Birchgrove,2041,coffee shop,2
374,Birdwood,2446,coffee shop,0
375,Birganbigil,2710,coffee shop,0
376,Birmingham Gardens,2287,coffee shop,0
377,Birriwa,2844,coffee shop,0
378,Birrong,2143,coffee shop,1
379,Bishops Bridge,2326,coffee shop,0
380,Bithramere,2340,coffee shop,0
381,Black Creek,2729,coffee shop,0
382,Black Head,2430,coffee shop,1
383,Black Hill,2322,coffee shop,0
384,Black Hollow,2828,coffee shop,0
385,Black Mountain,2365,coffee shop,0
386,Black Range,2550,coffee shop,0
387,Black Springs,2787,coffee shop,0
388,Blackalls Park,2283,coffee shop,0
389,Blackbutt,2529,coffee shop,0
390,Blackett,2770,coffee shop,0
391,Blackheath,2785,coffee shop,9
392,Blackmans Flat,2790,coffee shop,0
393,Blackmans Point,2444,coffee shop,1
394,Blacksmiths,2281,coffee shop,3
395,Blacktown,2148,coffee shop,35
396,Blacktown Westpoint,2148,coffee shop,0
397,Blackville,2343,coffee shop,0
398,Blackwall,2256,coffee shop,1
399,Blair Athol,2560,coffee shop,0
400,Blairmount,2559,coffee shop,0
401,Blakebrook,2480,coffee shop,0
402,Blakehurst,2221,coffee shop,1
403,Blakney Creek,2581,coffee shop,0
404,Bland,2721,coffee shop,0
405,Blandford,2338,coffee shop,0
406,Blaxcell,2142,coffee shop,0
407,Blaxland,2774,coffee shop,4
408,Blaxland East,2774,coffee shop,0
409,Blaxlands Creek,2460,coffee shop,0
410,Blaxlands Ridge,2758,coffee shop,0
411,Blayney,2799,coffee shop,2
412,Blenheim Road,2113,coffee shop,0
413,Bligh Park,2756,coffee shop,1
414,Blighty,2713,coffee shop,0
415,Blowering,2720,coffee shop,0
416,Blue Bay,2261,coffee shop,1
417,Blue Haven,2262,coffee shop,0
418,Blue Knob,2480,coffee shop,1
419,Blue Nobby,2408,coffee shop,0
420,Blue Vale,2380,coffee shop,0
421,Blueys Beach,2428,coffee shop,3
422,Boambee,2450,coffee shop,1
423,Boambee East,2452,coffee shop,1
424,Boambolo,2582,coffee shop,0
425,Boat Harbour,2484,coffee shop,0
426,Bobadah,2877,coffee shop,0
427,Bobin,2429,coffee shop,0
428,Bobs Creek,2443,coffee shop,0
429,Bobs Farm,2316,coffee shop,2
430,Bobundara,2630,coffee shop,0
431,Boco,2631,coffee shop,0
432,Bocoble,2850,coffee shop,0
433,Bocobra,2865,coffee shop,0
434,Bodalla,2545,coffee shop,3
435,Bodangora,2820,coffee shop,0
436,Boeill Creek,2739,coffee shop,0
437,Bogan,2826,coffee shop,0
438,Bogan Gate,2876,coffee shop,1
439,Bogangar,2488,coffee shop,4
440,Bogee,2849,coffee shop,0
441,Boggabilla,2409,coffee shop,1
442,Boggabri,2382,coffee shop,2
443,Bogong Peaks Wilderness,2720,coffee shop,0
444,Bohena Creek,2390,coffee shop,0
445,Bohnock,2430,coffee shop,0
446,Bolaro,2630,coffee shop,0
447,Bolivia,2372,coffee shop,0
448,Bolong,2540,coffee shop,0
449,Bolton Point,2283,coffee shop,0
450,Bolwarra,2320,coffee shop,1
451,Bolwarra Heights,2320,coffee shop,0
452,Bom Bom,2460,coffee shop,0
453,Bomaderry,2541,coffee shop,5
454,Bombah Point,2423,coffee shop,0
455,Bombala,2632,coffee shop,1
456,Bombay,2622,coffee shop,0
457,Bombira,2850,coffee shop,0
458,Bombo,2533,coffee shop,0
459,Bombowlee,2720,coffee shop,0
460,Bombowlee Creek,2720,coffee shop,0
461,Bomen,2650,coffee shop,1
462,Bomera,2357,coffee shop,0
463,Bonalbo,2469,coffee shop,0
464,Bondi,2026,coffee shop,9
465,Bondi Beach,2026,coffee shop,34
466,Bondi Forest,2632,coffee shop,0
467,Bondi Junction,2022,coffee shop,49
468,Bonnells Bay,2264,coffee shop,2
469,Bonnet Bay,2226,coffee shop,1
470,Bonny Hills,2445,coffee shop,3
471,Bonnyrigg,2177,coffee shop,7
472,Bonnyrigg Heights,2177,coffee shop,2
473,Bonshaw,2361,coffee shop,0
474,Bonville,2450,coffee shop,2
475,Booerie Creek,2480,coffee shop,0
476,Book Book,2650,coffee shop,0
477,Booker Bay,2257,coffee shop,0
478,Bookham,2582,coffee shop,0
479,Bookookoorara,2372,coffee shop,0
480,Bookram,2460,coffee shop,0
481,Boolambayte,2423,coffee shop,0
482,Boolaroo,2284,coffee shop,1
483,Boolcarroll,2388,coffee shop,0
484,Booligal,2711,coffee shop,0
485,Boolijah,2540,coffee shop,0
486,Boomanoomana,2712,coffee shop,0
487,Boomerang Beach,2428,coffee shop,1
488,Boomey,2866,coffee shop,0
489,Boomi,2405,coffee shop,0
490,Boomi Creek,2476,coffee shop,0
491,Boona Mount,2877,coffee shop,0
492,Boonal,2409,coffee shop,0
493,Boonoo Boonoo,2372,coffee shop,0
494,Boorabee Park,2480,coffee shop,0
495,Booragul,2284,coffee shop,1
496,Booral,2425,coffee shop,1
497,Boorga,2652,coffee shop,0
498,Boorganna,2429,coffee shop,0
499,Boorolong,2365,coffee shop,0
500,Boorook,2372,coffee shop,0
501,Boorooma,2832,coffee shop,0
502,Booroorban,2710,coffee shop,0
503,Boorowa,2586,coffee shop,4
504,Bootawa,2430,coffee shop,0
505,Booti Booti,2428,coffee shop,0
506,Booyong,2480,coffee shop,0
507,Bora Ridge,2471,coffee shop,0
508,Borah Creek,2346,coffee shop,0
509,Borambil,2343,coffee shop,0
510,Borambola,2650,coffee shop,0
511,Border Ranges,2474,coffee shop,0
512,Boree,2864,coffee shop,0
513,Boree Creek,2652,coffee shop,0
514,Borenore,2800,coffee shop,0
515,Boro,2622,coffee shop,0
516,Boronia Park,2111,coffee shop,0
517,Bossley Park,2176,coffee shop,2
518,Bostobrick,2453,coffee shop,0
519,Botany,2019,coffee shop,13
520,Botobolar,2850,coffee shop,0
521,Bottle Creek,2469,coffee shop,0
522,Bouddi,2251,coffee shop,0
523,Bourbah,2828,coffee shop,0
524,Bourke,2840,coffee shop,0
525,Bourkelands,2650,coffee shop,0
526,Bournda,2550,coffee shop,0
527,Bournewood,2868,coffee shop,0
528,Bow Bowing,2566,coffee shop,0
529,Bowan Park,2864,coffee shop,0
530,Bowen Mountain,2753,coffee shop,0
531,Bowenfels,2790,coffee shop,1
532,Bowling Alley Point,2340,coffee shop,0
533,Bowman,2422,coffee shop,0
534,Bowman Farm,2422,coffee shop,0
535,Bowmans Creek,2330,coffee shop,0
536,Bowna,2644,coffee shop,0
537,Bowning,2582,coffee shop,1
538,Bowral,2576,coffee shop,32
539,Bowraville,2449,coffee shop,2
540,Box Head,2257,coffee shop,0
541,Box Hill,2765,coffee shop,0
542,Box Ridge,2795,coffee shop,0
543,Boxers Creek,2580,coffee shop,0
544,Boydtown,2551,coffee shop,0
545,Bradbury,2560,coffee shop,0
546,Braefield,2339,coffee shop,0
547,Braemar,2575,coffee shop,0
548,Braemar Bay,2628,coffee shop,0
549,Braidwood,2622,coffee shop,10
550,Brandy Hill,2324,coffee shop,0
551,Branxton,2335,coffee shop,1
552,Braunstone,2460,coffee shop,0
553,Brawboy,2337,coffee shop,0
554,Bray Park,2484,coffee shop,0
555,Brays Creek,2484,coffee shop,0
556,Brayton,2579,coffee shop,0
557,Breadalbane,2581,coffee shop,0
558,Breakfast Creek,2849,coffee shop,0
559,Breakfast Point,2137,coffee shop,2
560,Bream Beach,2540,coffee shop,0
561,Bredbo,2626,coffee shop,2
562,Breelong,2827,coffee shop,0
563,Breeza,2381,coffee shop,0
564,Bretti,2422,coffee shop,0
565,Brewarrina,2839,coffee shop,0
566,Brewongle,2795,coffee shop,0
567,Briarbrook,2365,coffee shop,0
568,Bribbaree,2594,coffee shop,0
569,Bridgman,2330,coffee shop,0
570,Brierfield,2454,coffee shop,0
571,Brighton Le Sands,2216,coffee shop,0
572,Brightwaters,2264,coffee shop,0
573,Bril Bril,2441,coffee shop,0
574,Brimbin,2430,coffee shop,0
575,Brinerville,2454,coffee shop,0
576,Bringelly,2556,coffee shop,1
577,Brisbane Grove,2580,coffee shop,0
578,Broadmeadow,2292,coffee shop,4
579,Broadwater,2549,coffee shop,0
580,Broadway,2581,coffee shop,0
581,Brobenah,2705,coffee shop,0
582,Brocklehurst,2830,coffee shop,0
583,Brocklesby,2642,coffee shop,0
584,Brockley,2365,coffee shop,0
585,Brodies Plains,2360,coffee shop,0
586,Brogans Creek,2848,coffee shop,0
587,Brogers Creek,2535,coffee shop,0
588,Brogo,2550,coffee shop,0
589,Broke,2330,coffee shop,3
590,Broken Head,2481,coffee shop,0
591,Broken Hill,2880,coffee shop,0
592,Broken Hill North,2880,coffee shop,0
593,Broken Hill West,2880,coffee shop,0
594,Brombin,2446,coffee shop,0
595,Bronte,2024,coffee shop,12
596,Brookdale,2656,coffee shop,0
597,Brookfield,2420,coffee shop,0
598,Brooklana,2450,coffee shop,0
599,Brooklet,2479,coffee shop,0
600,Brooklyn,2083,coffee shop,2
601,Brookong,2656,coffee shop,0
602,Brookvale,2100,coffee shop,35
603,Brooman,2538,coffee shop,0
604,Brooms Head,2463,coffee shop,0
605,Broughams Gate,2880,coffee shop,0
606,Broughton,2535,coffee shop,0
607,Broughton Vale,2535,coffee shop,0
608,Broughton Village,2534,coffee shop,0
609,Broulee,2537,coffee shop,2
610,Brownlow Hill,2570,coffee shop,1
611,Browns Creek,2799,coffee shop,0
612,Browns Mountain,2540,coffee shop,0
613,Brownsville,2530,coffee shop,1
614,Brucedale,2650,coffee shop,0
615,Bruie Plains,2875,coffee shop,0
616,Bruinbun,2795,coffee shop,0
617,Brumby Plains,2476,coffee shop,0
618,Brundee,2540,coffee shop,0
619,Brungle,2722,coffee shop,0
620,Brungle Creek,2722,coffee shop,0
621,Brunkerville,2323,coffee shop,0
622,Brunswick Heads,2483,coffee shop,11
623,Brushgrove,2460,coffee shop,0
624,Brushy Creek,2365,coffee shop,0
625,Buangla,2540,coffee shop,0
626,Bucca,2450,coffee shop,0
627,Bucca Wauka,2429,coffee shop,0
628,Buccarumbi,2460,coffee shop,0
629,Buchanan,2323,coffee shop,0
630,Buckajo,2550,coffee shop,0
631,Buckaroo,2850,coffee shop,0
632,Buckenbowra,2536,coffee shop,0
633,Buckenderra,2630,coffee shop,0
634,Buckendoon,2472,coffee shop,0
635,Bucketty,2250,coffee shop,0
636,Buckra Bendinni,2449,coffee shop,0
637,Budawang,2622,coffee shop,0
638,Buddabadah,2825,coffee shop,0
639,Budden,2849,coffee shop,0
640,Budderoo,2535,coffee shop,0
641,Buddong,2720,coffee shop,0
642,Budgee Budgee,2850,coffee shop,0
643,Budgewoi,2262,coffee shop,6
644,Budgewoi Peninsula,2262,coffee shop,0
645,Budgong,2577,coffee shop,0
646,Buff Point,2262,coffee shop,0
647,Bugaldie,2357,coffee shop,0
648,Bukalong,2632,coffee shop,0
649,Bukkulla,2360,coffee shop,0
650,Bulahdelah,2423,coffee shop,5
651,Bulee,2622,coffee shop,0
652,Bulga,2330,coffee shop,1
653,Bulga Forest,2429,coffee shop,0
654,Bulgary,2650,coffee shop,0
655,Bulla,2835,coffee shop,0
656,Bulla Creek,2594,coffee shop,0
657,Bullaburra,2784,coffee shop,0
658,Bullagreen,2831,coffee shop,0
659,Bullarah,2400,coffee shop,1
660,Bullatale,2710,coffee shop,0
661,Bullawa Creek,2390,coffee shop,0
662,Bulldog,2469,coffee shop,0
663,Bulli,2516,coffee shop,6
664,Bulliac,2422,coffee shop,0
665,Bullio,2575,coffee shop,0
666,Bulyeroi,2832,coffee shop,0
667,Bumbaldry,2794,coffee shop,0
668,Bumbalong,2626,coffee shop,0
669,Bumberry,2870,coffee shop,0
670,Bundabah,2324,coffee shop,0
671,Bundagen,2454,coffee shop,0
672,Bundanoon,2578,coffee shop,4
673,Bundarra,2359,coffee shop,1
674,Bundeena,2230,coffee shop,3
675,Bundella,2343,coffee shop,0
676,Bundemar,2823,coffee shop,0
677,Bundewallah,2535,coffee shop,0
678,Bundjalung,2473,coffee shop,0
679,Bundook,2422,coffee shop,0
680,Bundure,2700,coffee shop,0
681,Bungaba,2852,coffee shop,0
682,Bungabbee,2480,coffee shop,0
683,Bungalora,2486,coffee shop,0
684,Bungarby,2630,coffee shop,0
685,Bungarribee,2767,coffee shop,0
686,Bungawalbin,2469,coffee shop,0
687,Bungendore,2621,coffee shop,7
688,Bungonia,2580,coffee shop,0
689,Bungowannah,2640,coffee shop,0
690,Bungwahl,2423,coffee shop,0
691,Bunnaloo,2731,coffee shop,0
692,Bunnan,2337,coffee shop,0
693,Bunyah,2429,coffee shop,0
694,Bunyan,2630,coffee shop,0
695,Burcher,2671,coffee shop,0
696,Bureen,2328,coffee shop,0
697,Burnt Bridge,2440,coffee shop,0
698,Burnt Yards,2792,coffee shop,0
699,Buronga,2739,coffee shop,0
700,Burra,2722,coffee shop,0
701,Burra Creek,2722,coffee shop,0
702,Burraboi,2732,coffee shop,0
703,Burradoo,2576,coffee shop,0
704,Burraga,2795,coffee shop,0
705,Burragate,2550,coffee shop,0
706,Burrandana,2650,coffee shop,0
707,Burraneer,2230,coffee shop,2
708,Burrangong,2594,coffee shop,0
709,Burrapine,2447,coffee shop,0
710,Burrawang,2577,coffee shop,1
711,Burrell Creek,2429,coffee shop,0
712,Burren Junction,2386,coffee shop,0
713,Burrier,2540,coffee shop,0
714,Burrill Lake,2539,coffee shop,2
715,Burringbar,2483,coffee shop,1
716,Burrinjuck,2582,coffee shop,0
