suburb_id,suburb,post,industry,count
360,Bimbimbie,2536,orchard,0
361,Binalong,2584,orchard,0
362,Binda,2583,orchard,0
363,Bindera,2422,orchard,0
364,Bingara,2404,orchard,0
365,Bingeebeebra Creek,2469,orchard,0
366,Bingie,2537,orchard,0
367,Bingleburra,2311,orchard,0
368,Biniguy,2399,orchard,0
369,Binjura,2630,orchard,0
370,Binna Burra,2479,orchard,0
371,Binnaway,2395,orchard,0
372,Binya,2665,orchard,0
373,Birchgrove,2041,orchard,0
374,Birdwood,2446,orchard,0
375,Birganbigil,2710,orchard,0
376,Birmingham Gardens,2287,orchard,0
377,Birriwa,2844,orchard,0
378,Birrong,2143,orchard,0
379,Bishops Bridge,2326,orchard,0
380,Bithramere,2340,orchard,0
381,Black Creek,2729,orchard,0
382,Black Head,2430,orchard,0
383,Black Hill,2322,orchard,1
384,Black Hollow,2828,orchard,0
385,Black Mountain,2365,orchard,0
386,Black Range,2550,orchard,0
387,Black Springs,2787,orchard,0
388,Blackalls Park,2283,orchard,0
389,Blackbutt,2529,orchard,0
390,Blackett,2770,orchard,0
391,Blackheath,2785,orchard,0
392,Blackmans Flat,2790,orchard,0
393,Blackmans Point,2444,orchard,0
394,Blacksmiths,2281,orchard,0
395,Blacktown,2148,orchard,0
396,Blacktown Westpoint,2148,orchard,0
397,Blackville,2343,orchard,0
398,Blackwall,2256,orchard,0
399,Blair Athol,2560,orchard,0
400,Blairmount,2559,orchard,0
401,Blakebrook,2480,orchard,0
402,Blakehurst,2221,orchard,0
403,Blakney Creek,2581,orchard,0
404,Bland,2721,orchard,0
405,Blandford,2338,orchard,0
406,Blaxcell,2142,orchard,0
407,Blaxland,2774,orchard,0
408,Blaxland East,2774,orchard,0
409,Blaxlands Creek,2460,orchard,0
410,Blaxlands Ridge,2758,orchard,0
411,Blayney,2799,orchard,0
412,Blenheim Road,2113,orchard,0
413,Bligh Park,2756,orchard,0
414,Blighty,2713,orchard,0
415,Blowering,2720,orchard,0
416,Blue Bay,2261,orchard,0
417,Blue Haven,2262,orchard,0
418,Blue Knob,2480,orchard,0
419,Blue Nobby,2408,orchard,0
420,Blue Vale,2380,orchard,0
421,Blueys Beach,2428,orchard,0
422,Boambee,2450,orchard,0
423,Boambee East,2452,orchard,0
424,Boambolo,2582,orchard,0
425,Boat Harbour,2484,orchard,0
426,Bobadah,2877,orchard,0
427,Bobin,2429,orchard,0
428,Bobs Creek,2443,orchard,0
429,Bobs Farm,2316,orchard,0
430,Bobundara,2630,orchard,0
431,Boco,2631,orchard,0
432,Bocoble,2850,orchard,0
433,Bocobra,2865,orchard,0
434,Bodalla,2545,orchard,0
435,Bodangora,2820,orchard,0
436,Boeill Creek,2739,orchard,0
437,Bogan,2826,orchard,0
438,Bogan Gate,2876,orchard,0
439,Bogangar,2488,orchard,0
440,Bogee,2849,orchard,0
441,Boggabilla,2409,orchard,0
442,Boggabri,2382,orchard,0
443,Bogong Peaks Wilderness,2720,orchard,0
444,Bohena Creek,2390,orchard,0
445,Bohnock,2430,orchard,0
446,Bolaro,2630,orchard,0
447,Bolivia,2372,orchard,0
448,Bolong,2540,orchard,0
449,Bolton Point,2283,orchard,0
450,Bolwarra,2320,orchard,0
451,Bolwarra Heights,2320,orchard,0
452,Bom Bom,2460,orchard,0
453,Bomaderry,2541,orchard,0
454,Bombah Point,2423,orchard,0
455,Bombala,2632,orchard,0
456,Bombay,2622,orchard,0
457,Bombira,2850,orchard,0
458,Bombo,2533,orchard,0
459,Bombowlee,2720,orchard,0
460,Bombowlee Creek,2720,orchard,0
461,Bomen,2650,orchard,0
462,Bomera,2357,orchard,0
463,Bonalbo,2469,orchard,0
464,Bondi,2026,orchard,0
465,Bondi Beach,2026,orchard,0
466,Bondi Forest,2632,orchard,0
467,Bondi Junction,2022,orchard,0
468,Bonnells Bay,2264,orchard,0
469,Bonnet Bay,2226,orchard,0
470,Bonny Hills,2445,orchard,0
471,Bonnyrigg,2177,orchard,0
472,Bonnyrigg Heights,2177,orchard,0
473,Bonshaw,2361,orchard,0
474,Bonville,2450,orchard,0
475,Booerie Creek,2480,orchard,0
476,Book Book,2650,orchard,0
477,Booker Bay,2257,orchard,0
478,Bookham,2582,orchard,0
479,Bookookoorara,2372,orchard,0
480,Bookram,2460,orchard,0
481,Boolambayte,2423,orchard,0
482,Boolaroo,2284,orchard,0
483,Boolcarroll,2388,orchard,0
484,Booligal,2711,orchard,0
485,Boolijah,2540,orchard,0
486,Boomanoomana,2712,orchard,0
487,Boomerang Beach,2428,orchard,0
488,Boomey,2866,orchard,0
489,Boomi,2405,orchard,0
490,Boomi Creek,2476,orchard,0
491,Boona Mount,2877,orchard,0
492,Boonal,2409,orchard,0
493,Boonoo Boonoo,2372,orchard,0
494,Boorabee Park,2480,orchard,0
495,Booragul,2284,orchard,0
496,Booral,2425,orchard,0
497,Boorga,2652,orchard,0
498,Boorganna,2429,orchard,0
499,Boorolong,2365,orchard,0
500,Boorook,2372,orchard,0
501,Boorooma,2832,orchard,0
502,Booroorban,2710,orchard,0
503,Boorowa,2586,orchard,0
504,Bootawa,2430,orchard,0
505,Booti Booti,2428,orchard,0
506,Booyong,2480,orchard,0
507,Bora Ridge,2471,orchard,0
508,Borah Creek,2346,orchard,0
509,Borambil,2343,orchard,0
510,Borambola,2650,orchard,0
511,Border Ranges,2474,orchard,0
512,Boree,2864,orchard,0
513,Boree Creek,2652,orchard,0
514,Borenore,2800,orchard,2
515,Boro,2622,orchard,0
516,Boronia Park,2111,orchard,0
517,Bossley Park,2176,orchard,0
518,Bostobrick,2453,orchard,0
519,Botany,2019,orchard,0
520,Botobolar,2850,orchard,0
521,Bottle Creek,2469,orchard,0
522,Bouddi,2251,orchard,0
523,Bourbah,2828,orchard,0
524,Bourke,2840,orchard,0
525,Bourkelands,2650,orchard,0
526,Bournda,2550,orchard,0
527,Bournewood,2868,orchard,0
528,Bow Bowing,2566,orchard,0
529,Bowan Park,2864,orchard,0
530,Bowen Mountain,2753,orchard,0
531,Bowenfels,2790,orchard,0
532,Bowling Alley Point,2340,orchard,0
533,Bowman,2422,orchard,0
534,Bowman Farm,2422,orchard,0
535,Bowmans Creek,2330,orchard,0
536,Bowna,2644,orchard,0
537,Bowning,2582,orchard,0
538,Bowral,2576,orchard,0
539,Bowraville,2449,orchard,0
540,Box Head,2257,orchard,0
541,Box Hill,2765,orchard,2
542,Box Ridge,2795,orchard,0
543,Boxers Creek,2580,orchard,0
544,Boydtown,2551,orchard,0
545,Bradbury,2560,orchard,0
546,Braefield,2339,orchard,0
547,Braemar,2575,orchard,0
548,Braemar Bay,2628,orchard,0
549,Braidwood,2622,orchard,0
550,Brandy Hill,2324,orchard,0
551,Branxton,2335,orchard,0
552,Braunstone,2460,orchard,0
553,Brawboy,2337,orchard,0
554,Bray Park,2484,orchard,0
555,Brays Creek,2484,orchard,0
556,Brayton,2579,orchard,0
557,Breadalbane,2581,orchard,0
558,Breakfast Creek,2849,orchard,0
559,Breakfast Point,2137,orchard,0
560,Bream Beach,2540,orchard,0
561,Bredbo,2626,orchard,0
562,Breelong,2827,orchard,0
563,Breeza,2381,orchard,0
564,Bretti,2422,orchard,0
565,Brewarrina,2839,orchard,0
566,Brewongle,2795,orchard,0
567,Briarbrook,2365,orchard,0
568,Bribbaree,2594,orchard,0
569,Bridgman,2330,orchard,0
570,Brierfield,2454,orchard,0
571,Brighton Le Sands,2216,orchard,0
572,Brightwaters,2264,orchard,0
573,Bril Bril,2441,orchard,0
574,Brimbin,2430,orchard,0
575,Brinerville,2454,orchard,0
576,Bringelly,2556,orchard,0
577,Brisbane Grove,2580,orchard,0
578,Broadmeadow,2292,orchard,0
579,Broadwater,2549,orchard,0
580,Broadway,2581,orchard,0
581,Brobenah,2705,orchard,0
582,Brocklehurst,2830,orchard,0
583,Brocklesby,2642,orchard,0
584,Brockley,2365,orchard,0
585,Brodies Plains,2360,orchard,0
586,Brogans Creek,2848,orchard,0
587,Brogers Creek,2535,orchard,0
588,Brogo,2550,orchard,0
589,Broke,2330,orchard,0
590,Broken Head,2481,orchard,0
591,Broken Hill,2880,orchard,0
592,Broken Hill North,2880,orchard,0
593,Broken Hill West,2880,orchard,0
594,Brombin,2446,orchard,0
595,Bronte,2024,orchard,1
596,Brookdale,2656,orchard,0
597,Brookfield,2420,orchard,0
598,Brooklana,2450,orchard,0
599,Brooklet,2479,orchard,0
600,Brooklyn,2083,orchard,0
601,Brookong,2656,orchard,0
602,Brookvale,2100,orchard,0
603,Brooman,2538,orchard,0
604,Brooms Head,2463,orchard,0
605,Broughams Gate,2880,orchard,0
606,Broughton,2535,orchard,0
607,Broughton Vale,2535,orchard,0
608,Broughton Village,2534,orchard,0
609,Broulee,2537,orchard,0
610,Brownlow Hill,2570,orchard,0
611,Browns Creek,2799,orchard,0
612,Browns Mountain,2540,orchard,0
613,Brownsville,2530,orchard,0
614,Brucedale,2650,orchard,0
615,Bruie Plains,2875,orchard,0
616,Bruinbun,2795,orchard,0
617,Brumby Plains,2476,orchard,0
618,Brundee,2540,orchard,0
619,Brungle,2722,orchard,0
620,Brungle Creek,2722,orchard,0
621,Brunkerville,2323,orchard,0
622,Brunswick Heads,2483,orchard,0
623,Brushgrove,2460,orchard,0
624,Brushy Creek,2365,orchard,0
625,Buangla,2540,orchard,0
626,Bucca,2450,orchard,0
627,Bucca Wauka,2429,orchard,0
628,Buccarumbi,2460,orchard,0
629,Buchanan,2323,orchard,0
630,Buckajo,2550,orchard,0
631,Buckaroo,2850,orchard,0
632,Buckenbowra,2536,orchard,0
633,Buckenderra,2630,orchard,0
634,Buckendoon,2472,orchard,0
635,Bucketty,2250,orchard,0
636,Buckra Bendinni,2449,orchard,0
637,Budawang,2622,orchard,0
638,Buddabadah,2825,orchard,0
639,Budden,2849,orchard,0
640,Budderoo,2535,orchard,0
641,Buddong,2720,orchard,0
642,Budgee Budgee,2850,orchard,0
643,Budgewoi,2262,orchard,0
644,Budgewoi Peninsula,2262,orchard,0
645,Budgong,2577,orchard,0
646,Buff Point,2262,orchard,0
647,Bugaldie,2357,orchard,0
648,Bukalong,2632,orchard,0
649,Bukkulla,2360,orchard,0
650,Bulahdelah,2423,orchard,0
651,Bulee,2622,orchard,0
652,Bulga,2330,orchard,0
653,Bulga Forest,2429,orchard,0
654,Bulgary,2650,orchard,0
655,Bulla,2835,orchard,0
656,Bulla Creek,2594,orchard,0
657,Bullaburra,2784,orchard,0
658,Bullagreen,2831,orchard,0
659,Bullarah,2400,orchard,0
660,Bullatale,2710,orchard,0
661,Bullawa Creek,2390,orchard,0
662,Bulldog,2469,orchard,0
663,Bulli,2516,orchard,1
664,Bulliac,2422,orchard,0
665,Bullio,2575,orchard,0
666,Bulyeroi,2832,orchard,0
667,Bumbaldry,2794,orchard,0
668,Bumbalong,2626,orchard,0
669,Bumberry,2870,orchard,0
670,Bundabah,2324,orchard,0
671,Bundagen,2454,orchard,0
672,Bundanoon,2578,orchard,0
673,Bundarra,2359,orchard,0
674,Bundeena,2230,orchard,0
675,Bundella,2343,orchard,0
676,Bundemar,2823,orchard,0
677,Bundewallah,2535,orchard,0
678,Bundjalung,2473,orchard,0
679,Bundook,2422,orchard,0
680,Bundure,2700,orchard,0
681,Bungaba,2852,orchard,0
682,Bungabbee,2480,orchard,0
683,Bungalora,2486,orchard,0
684,Bungarby,2630,orchard,0
685,Bungarribee,2767,orchard,0
686,Bungawalbin,2469,orchard,0
687,Bungendore,2621,orchard,0
688,Bungonia,2580,orchard,0
689,Bungowannah,2640,orchard,0
690,Bungwahl,2423,orchard,0
691,Bunnaloo,2731,orchard,0
692,Bunnan,2337,orchard,0
693,Bunyah,2429,orchard,0
694,Bunyan,2630,orchard,0
695,Burcher,2671,orchard,0
696,Bureen,2328,orchard,0
697,Burnt Bridge,2440,orchard,0
698,Burnt Yards,2792,orchard,0
699,Buronga,2739,orchard,0
700,Burra,2722,orchard,0
701,Burra Creek,2722,orchard,0
702,Burraboi,2732,orchard,0
703,Burradoo,2576,orchard,0
704,Burraga,2795,orchard,0
705,Burragate,2550,orchard,0
706,Burrandana,2650,orchard,0
707,Burraneer,2230,orchard,0
708,Burrangong,2594,orchard,0
709,Burrapine,2447,orchard,0
710,Burrawang,2577,orchard,0
711,Burrell Creek,2429,orchard,0
712,Burren Junction,2386,orchard,0
713,Burrier,2540,orchard,0
714,Burrill Lake,2539,orchard,0
715,Burringbar,2483,orchard,0
716,Burrinjuck,2582,orchard,0
717,Burroway,2821,orchard,0
718,Burrumbuttock,2642,orchard,0
719,Burrundulla,2850,orchard,0
720,Burwood,2134,orchard,0
721,Burwood Heights,2136,orchard,0
722,Burwood North,2134,orchard,0
723,Busby,2168,orchard,0
724,Busbys Flat,2469,orchard,0
725,Bushells Ridge,2259,orchard,0
726,Buttaba,2283,orchard,0
727,Buttai,2323,orchard,0
728,Butterwick,2321,orchard,0
729,Buxton,2571,orchard,0
730,Byabarra,2446,orchard,0
731,Byadbo Wilderness,2628,orchard,0
732,Byangum,2484,orchard,0
733,Bylong,2849,orchard,0
734,Byng,2800,orchard,0
735,Byrock,2831,orchard,0
736,Byron Bay,2481,orchard,0
737,Byrrill Creek,2484,orchard,0
738,Bywong,2621,orchard,0
739,Cabarita,2137,orchard,0
740,Cabarita Beach,2488,orchard,0
741,Cabbage Tree Island,2477,orchard,0
742,Cabramatta,2166,orchard,0
743,Cabramatta West,2166,orchard,0
744,Cabramurra,2629,orchard,0
745,Caddens,2747,orchard,0
746,Cadgee,2545,orchard,0
747,Cadia,2800,orchard,0
748,Caerleon,2850,orchard,0
749,Caffreys Flat,2424,orchard,0
750,Cairncross,2446,orchard,0
751,Calala,2340,orchard,0
752,Calamia,2460,orchard,0
753,Calderwood,2527,orchard,0
754,Caldwell,2710,orchard,0
755,Calga,2250,orchard,0
756,Califat,2729,orchard,0
757,Calimo,2710,orchard,0
758,Callaghan,2308,orchard,0
759,Callaghans Creek,2422,orchard,0
760,Callala Bay,2540,orchard,0
761,Callala Beach,2540,orchard,0
762,Calliope,2462,orchard,0
763,Caloola,2795,orchard,0
764,Cambalong,2632,orchard,0
765,Camberwell,2330,orchard,0
766,Cambewarra,2540,orchard,0
767,Cambewarra Village,2540,orchard,0
768,Camboon,2849,orchard,0
769,Cambra,2420,orchard,0
770,Cambridge Gardens,2747,orchard,0
771,Cambridge Park,2747,orchard,0
772,Cambridge Plateau,2469,orchard,0
773,Camden,2570,orchard,0
774,Camden Head,2443,orchard,0
775,Camden Park,2570,orchard,0
776,Camden South,2570,orchard,0
777,Camellia,2142,orchard,0
778,Cameron Park,2285,orchard,0
779,Camerons Creek,2359,orchard,0
780,Camira,2469,orchard,0
781,Cammeray,2062,orchard,0
782,Campbelltown,2560,orchard,0
783,Campbelltown North,2560,orchard,0
784,Camperdown,2050,orchard,1
785,Campsie,2194,orchard,0
786,Campvale,2318,orchard,0
787,Cams Wharf,2281,orchard,0
788,Canada Bay,2046,orchard,0
789,Canadian Lead,2850,orchard,0
790,Canbelego,2835,orchard,0
791,Candelo,2550,orchard,0
792,Cangai,2460,orchard,0
793,Caniaba,2480,orchard,0
794,Canley Heights,2166,orchard,0
795,Canley Vale,2166,orchard,0
796,Canobolas,2800,orchard,0
797,Canoelands,2157,orchard,1
798,Canonba,2825,orchard,0
799,Canowindra,2804,orchard,0
