suburb_id,suburb,post,industry,count
2681,Minchinbury,2770,train station,0
2682,Mindaribba,2320,train station,1
2683,Minimbah,2312,train station,0
2684,Minjary,2720,train station,0
2685,Minmi,2287,train station,0
2686,Minnamurra,2533,train station,1
2687,Minnie Water,2462,train station,0
2688,Minore,2830,train station,1
2689,Minto,2566,train station,1
2690,Minto Dc,2566,train station,0
2691,Minto Heights,2566,train station,0
2692,Mirador,2548,train station,0
2693,Miranda,2228,train station,1
2694,Mirannie,2330,train station,0
2695,Mirrabooka,2264,train station,0
2696,Mirrool,2665,train station,0
2697,Missabotti,2449,train station,0
2698,Missenden Road,2050,train station,0
2699,Mitchell,2795,train station,0
2700,Mitchells Flat,2330,train station,0
2701,Mitchells Island,2430,train station,0
2702,Mittagong,2575,train station,1
2703,Moama,2731,train station,2
2704,Modanville,2480,train station,0
2705,Mogareeka,2550,train station,0
2706,Mogendoura,2537,train station,0
2707,Moggs Swamp,2370,train station,0
2708,Mogilla,2550,train station,0
2709,Mogo,2850,train station,0
2710,Mogo Creek,2775,train station,0
2711,Mogood,2538,train station,0
2712,Mograni,2422,train station,0
2713,Mogriguy,2830,train station,0
2714,Mole River,2372,train station,0
2715,Moleville Creek,2460,train station,0
2716,Mollyan,2842,train station,0
2717,Mollymook,2539,train station,0
2718,Mollymook Beach,2539,train station,0
2719,Molong,2866,train station,2
2720,Mona Vale,2103,train station,0
2721,Monak,2738,train station,0
2722,Monaltrie,2480,train station,0
2723,Monash Park,2111,train station,0
2724,Mondayong,2540,train station,0
2725,Mondrook,2430,train station,0
2726,Monga,2622,train station,0
2727,Mongarlowe,2622,train station,0
2728,Mongogarie,2470,train station,0
2729,Monia Gap,2675,train station,0
2730,Monivae,2850,train station,1
2731,Monkerai,2415,train station,0
2732,Monteagle,2594,train station,1
2733,Montecollum,2482,train station,0
2734,Montefiores,2820,train station,0
2735,Monterey,2217,train station,0
2736,Mooball,2483,train station,0
2737,Moobi,2337,train station,0
2738,Moogem,2370,train station,0
2739,Mookerawa,2820,train station,0
2740,Mookima Wybra,2469,train station,0
2741,Moolarben,2850,train station,0
2742,Moollattoo,2540,train station,0
2743,Moolpa,2734,train station,0
2744,Moombooldool,2665,train station,0
2745,Moonan Brook,2337,train station,0
2746,Moonan Flat,2337,train station,0
2747,Moonbah,2627,train station,0
2748,Moonbi,2353,train station,0
2749,Moonbria,2710,train station,0
2750,Mooneba,2440,train station,0
2751,Moonee,2259,train station,0
2752,Moonee Beach,2450,train station,0
2753,Moonem,2472,train station,0
2754,Mooney Mooney,2083,train station,0
2755,Mooney Mooney Creek,2250,train station,0
2756,Moonpar,2453,train station,0
2757,Mooral Creek,2429,train station,0
2758,Moorara,2648,train station,0
2759,Moorbel,2804,train station,0
2760,Moore Creek,2340,train station,0
2761,Moore Park,2021,train station,0
2762,Moorebank,2170,train station,0
2763,Moorilda,2795,train station,0
2764,Moorland,2443,train station,0
2765,Moorong,2650,train station,0
2766,Moorwatha,2640,train station,0
2767,Moparrabah,2440,train station,0
2768,Moppy,2422,train station,0
2769,Morago,2710,train station,0
2770,Morangarell,2666,train station,0
2771,Morans Crossing,2550,train station,0
2772,Moree,2400,train station,0
2773,Moree East,2400,train station,0
2774,Morisset,2264,train station,1
2775,Morisset Park,2264,train station,0
2776,Morning Bay,2108,train station,0
2777,Mororo,2469,train station,0
2778,Morpeth,2321,train station,0
2779,Mortdale,2223,train station,1
2780,Mortlake,2137,train station,0
2781,Morton,2538,train station,0
2782,Mortons Creek,2446,train station,0
2783,Morts Estate,2790,train station,0
2784,Moruben,2325,train station,0
2785,Morundah,2700,train station,0
2786,Moruya,2537,train station,0
2787,Moruya Heads,2537,train station,0
2788,Morven,2660,train station,0
2789,Mosman,2088,train station,0
2790,Moss Vale,2577,train station,1
2791,Mossgiel,2878,train station,0
2792,Mossy Point,2537,train station,0
2793,Moto,2426,train station,0
2794,Moulamein,2733,train station,0
2795,Mount Adrah,2729,train station,0
2796,Mount Annan,2567,train station,0
2797,Mount Aquila,2820,train station,0
2798,Mount Arthur,2820,train station,0
2799,Mount Austin,2650,train station,0
2800,Mount Burrell,2484,train station,0
2801,Mount Colah,2079,train station,1
2802,Mount Collins,2794,train station,0
2803,Mount Cooper,2631,train station,0
2804,Mount Darragh,2632,train station,0
2805,Mount David,2795,train station,0
2806,Mount Dee,2320,train station,0
2807,Mount Druitt,2770,train station,1
2808,Mount Druitt Village,2770,train station,0
2809,Mount Elliot,2250,train station,0
2810,Mount Fairy,2580,train station,1
2811,Mount Foster,2824,train station,0
2812,Mount Frome,2850,train station,1
2813,Mount George,2424,train station,1
2814,Mount Harris,2824,train station,0
2815,Mount Hope,2877,train station,0
2816,Mount Horeb,2729,train station,0
2817,Mount Hunter,2570,train station,0
2818,Mount Hutton,2290,train station,0
2819,Mount Irvine,2786,train station,0
2820,Mount Keira,2500,train station,0
2821,Mount Kembla,2526,train station,0
2822,Mount Kingiman,2539,train station,0
2823,Mount Knowles,2850,train station,1
2824,Mount Kuring Gai,0,train station,0
2825,Mount Lambie,2790,train station,1
2826,Mount Lewis,2200,train station,0
2827,Mount Lindsey,2575,train station,0
2828,Mount Marsden,2849,train station,0
2829,Mount Marsh,2469,train station,0
2830,Mount Mitchell,2365,train station,0
2831,Mount Murray,2577,train station,0
2832,Mount Olive,2787,train station,0
2833,Mount Ousley,2519,train station,0
2834,Mount Panorama,2795,train station,0
2835,Mount Pleasant,2519,train station,0
2836,Mount Pritchard,2170,train station,0
2837,Mount Rankin,2795,train station,0
2838,Mount Rivers,2311,train station,0
2839,Mount Riverview,2774,train station,0
2840,Mount Royal,2330,train station,0
2841,Mount Russell,2360,train station,0
2842,Mount Saint Thomas,2500,train station,0
2843,Mount Seaview,2446,train station,0
2844,Mount Tenandra,2828,train station,0
2845,Mount Thorley,2330,train station,0
2846,Mount Tomah,2758,train station,0
2847,Mount Vernon,2178,train station,0
2848,Mount Victoria,2786,train station,1
2849,Mount View,2325,train station,0
2850,Mount Vincent,2323,train station,0
2851,Mount Warning,2484,train station,0
2852,Mount Warrigal,2528,train station,0
2853,Mount Werong,2787,train station,0
2854,Mount White,2250,train station,0
2855,Mount Wilson,2786,train station,0
2856,Mountain Creek,2644,train station,0
2857,Mountain Lagoon,2758,train station,0
2858,Mountain Top,2480,train station,0
2859,Mountain View,2460,train station,0
2860,Mourquong,2739,train station,0
2861,Mowbray Park,2571,train station,0
2862,Mozart,2787,train station,0
2863,Mudgee,2850,train station,1
2864,Mulbring,2323,train station,0
2865,Mulgoa,2745,train station,0
2866,Mulgrave,2756,train station,1
2867,Mulguthrie,2877,train station,0
2868,Muli Muli,2476,train station,0
2869,Mulla,2825,train station,0
2870,Mulla Creek,2352,train station,0
2871,Mullaley,2379,train station,0
2872,Mullamuddy,2850,train station,0
2873,Mullaway,2456,train station,0
2874,Mullengandra,2644,train station,0
2875,Mullengudgery,2825,train station,0
2876,Mullion,2582,train station,0
2877,Mullion Creek,2800,train station,1
2878,Mulloon,2622,train station,0
2879,Mullumbimby,2482,train station,1
2880,Mullumbimby Creek,2482,train station,0
2881,Mulwala,2647,train station,1
2882,Mulyandry,2871,train station,0
2883,Mumbil,2820,train station,1
2884,Mumblebone Plain,2824,train station,0
2885,Mumbulla Mountain,2550,train station,0
2886,Mummel,2580,train station,0
2887,Mummulgum,2469,train station,0
2888,Mundamia,2540,train station,0
2889,Mundarlo,2729,train station,0
2890,Munderoo,2653,train station,0
2891,Mundongo,2720,train station,0
2892,Mungay Creek,2440,train station,0
2893,Munghorn,2850,train station,0
2894,Mungindi,2406,train station,0
2895,Mungo,2715,train station,0
2896,Mungo Brush,2423,train station,0
2897,Munni,2420,train station,0
2898,Munyabla,2658,train station,0
2899,Murga,2864,train station,0
2900,Murrah,2550,train station,0
2901,Murrami,2705,train station,4
2902,Murrawombie,2825,train station,0
2903,Murray Downs,2734,train station,0
2904,Murray Gorge,2642,train station,0
2905,Murrays Beach,2281,train station,0
2906,Murrays Run,2325,train station,0
2907,Murrengenburg,2622,train station,0
2908,Murrin Bridge,2672,train station,0
2909,Murringo,2586,train station,0
2910,Murrulebale,2652,train station,0
2911,Murrumbateman,2582,train station,0
2912,Murrumbo,2849,train station,0
2913,Murrumbucca,2630,train station,0
2914,Murrumburrah,2587,train station,0
2915,Murrurundi,2338,train station,3
2916,Murulla,2337,train station,0
2917,Murwillumbah,2484,train station,0
2918,Murwillumbah Dc,2484,train station,0
2919,Murwillumbah South,2484,train station,0
2920,Muscle Creek,2333,train station,1
2921,Muswellbrook,2333,train station,2
2922,Mutawintji,2880,train station,0
2923,Muttama,2722,train station,0
2924,Myall Creek,2403,train station,0
2925,Myall Lake,2423,train station,0
2926,Myall Park,2681,train station,0
2927,Myalla,2630,train station,0
2928,Mylestom,2454,train station,0
2929,Mylneford,2460,train station,0
2930,Myocum,2481,train station,0
2931,Myola,2540,train station,0
2932,Myrtle Creek,2469,train station,1
2933,Myrtle Mountain,2550,train station,0
2934,Myrtle Park,2713,train station,0
2935,Myrtleville,2580,train station,0
2936,Mystery Bay,2546,train station,0
2937,Myuna Bay,2264,train station,0
2938,Nabiac,2312,train station,0
2939,Nadgee,2551,train station,0
2940,Nambucca Heads,2448,train station,0
2941,Namoi River,2346,train station,0
2942,Nana Glen,2450,train station,1
2943,Nangus,2722,train station,0
2944,Napier Lane,2379,train station,0
2945,Napoleon Reef,2795,train station,0
2946,Naradhan,2669,train station,0
2947,Narara,2250,train station,1
2948,Narellan,2567,train station,0
2949,Narellan Dc,2567,train station,0
2950,Narellan Vale,2567,train station,0
2951,Naremburn,2065,train station,0
2952,Narone Creek,2325,train station,0
2953,Narooma,2546,train station,0
2954,Narrabarba,2551,train station,0
2955,Narrabeen,2101,train station,0
2956,Narrabri,2390,train station,2
2957,Narrabri West,2390,train station,0
2958,Narraburra,2666,train station,0
2959,Narran Lake,2839,train station,0
2960,Narrandera,2700,train station,2
2961,Narrangullen,2582,train station,0
2962,Narrawa,2583,train station,0
2963,Narrawallee,2539,train station,0
2964,Narraweena,2099,train station,0
2965,Narromine,2821,train station,2
2966,Narwee,2209,train station,1
2967,Nashdale,2800,train station,1
2968,Nashua,2479,train station,0
2969,Nattai,2570,train station,0
2970,Naughtons Gap,2470,train station,0
2971,Neath,2326,train station,0
2972,Nebea,2829,train station,0
2973,Neilrex,2831,train station,0
2974,Nelligen,2536,train station,0
2975,Nelson,2765,train station,0
2976,Nelson Bay,2315,train station,0
2977,Nelsons Plains,2324,train station,0
2978,Nelungaloo,2876,train station,0
2979,Nemingha,2340,train station,1
2980,Nericon,2680,train station,0
2981,Neringla,2622,train station,0
2982,Nerong,2423,train station,0
2983,Nerriga,2622,train station,0
2984,Nerrigundah,2545,train station,0
2985,Nethercote,2549,train station,0
2986,Neurea,2820,train station,0
2987,Neutral Bay,2089,train station,0
2988,Neutral Bay Junction,2089,train station,0
2989,Never Never,2453,train station,0
2990,Nevertire,2831,train station,2
2991,Neville,2799,train station,0
2992,New Berrima,2577,train station,0
2993,New Brighton,2483,train station,0
2994,New Buildings,2550,train station,0
2995,New Italy,2472,train station,0
2996,New Lambton,2305,train station,0
2997,New Lambton Heights,2305,train station,0
2998,New Mexico,2346,train station,0
2999,New Park,2474,train station,0
3000,New Valley,2365,train station,0
3001,Newbold,2460,train station,0
3002,Newbridge,2795,train station,2
3003,Newcastle,2300,train station,0
3004,Newcastle East,2300,train station,0
3005,Newcastle University,2308,train station,0
3006,Newcastle West,2302,train station,0
3007,Newee Creek,2447,train station,0
3008,Newington,2127,train station,0
3009,Newnes,2790,train station,0
3010,Newnes Plateau,2790,train station,0
3011,Newport,2106,train station,0
3012,Newport Beach,2106,train station,0
3013,Newrybar,2479,train station,0
3014,Newstead,2360,train station,0
3015,Newton Boyd,2370,train station,0
3016,Newtown,2042,train station,1
3017,Niagara Park,2250,train station,1
3018,Niangala,2354,train station,0
3019,Niemur,2733,train station,0
3020,Nightcap,2480,train station,0
3021,Nimbin,2480,train station,0
3022,Nimmitabel,2631,train station,0
3023,Nimmo,2630,train station,0
3024,Nobbys Creek,2484,train station,0
3025,Nombi,2379,train station,0
3026,Noona,2835,train station,0
3027,Noorong,2732,train station,0
3028,Nooroo,2415,train station,1
3029,Norah Head,2263,train station,0
3030,Noraville,2263,train station,0
3031,Nords Wharf,2281,train station,0
3032,Norfolk Island,2899,train station,0
3033,Normanhurst,2076,train station,1
3034,North Albury,2640,train station,0
3035,North Arm,2484,train station,0
3036,North Arm Cove,2324,train station,0
3037,North Avoca,2260,train station,0
3038,North Balgowlah,2093,train station,0
3039,North Batemans Bay,2536,train station,0
3040,North Boambee Valley,2450,train station,0
3041,North Bondi,2026,train station,0
3042,North Bourke,2840,train station,0
3043,North Brother,2443,train station,0
3044,North Casino,2470,train station,0
3045,North Curl Curl,2099,train station,0
3046,North Dorrigo,2453,train station,0
3047,North Epping,2121,train station,0
3048,North Gosford,2250,train station,0
3049,North Haven,2443,train station,0
3050,North Lambton,2299,train station,0
3051,North Lismore,2480,train station,0
3052,North Macksville,2447,train station,1
3053,North Macquarie,2527,train station,0
3054,North Manly,2100,train station,0
3055,North Narooma,2546,train station,0
3056,North Narrabeen,2101,train station,0
3057,North Nowra,2541,train station,0
3058,North Parramatta,2151,train station,0
